1545003955 1 0 0 0
1545531715 2 0 0 0
1547957071 3 0 0 0
1548393490 4 0 0 0
1548393917 5 0 0 0
1548539581 6 0 0 0
1548640280 7 0 0 0
1548640324 8 0 0 0
1548640433 9 0 0 0
1548819672 10 0 0 0
1549513081 11 0 0 0
1550036106 12 0 0 0
1551653564 13 0 0 0
1551667043 14 0 0 0
1551672606 15 0 0 0
1551672873 16 0 0 0
1551673702 17 0 0 0
1569639896 18 0 0 0
1569657334 19 0 0 0
1569657393 20 0 0 0
1569658229 21 0 0 0
1570786991 22 0 0 0
1570787094 23 0 0 0
1570787105 24 0 0 0
1614053693 24 0 0 1
1625064905 24 1 0 1
1625399354 25 1 0 1
1651131094 26 1 0 1
1651131123 27 1 0 1
1651153033 28 1 0 1
1651153199 29 1 0 1
1651153287 30 1 0 1
1660197836 31 1 0 1
1660200321 33 1 0 1
1660201969 34 1 0 1
1684369258 35 1 0 1
1684377242 36 1 0 1
1684378252 37 1 0 1
1684378404 38 1 0 1
1684383543 39 1 0 1
1684383604 40 1 0 1
1684386315 41 1 0 1
1684387969 42 1 0 1
1684388336 43 1 0 1
1684388965 44 1 0 1
1684389762 45 1 1 1
1684391093 46 1 1 1
