1650424520 0 0 1 0 0 0 0
1651187951 0 0 1 0 1 0 0
1651270788 0 0 2 0 1 0 0
1652500319 0 0 3 0 1 0 0
1654032346 0 0 4 0 1 0 0
1654104744 1 0 4 0 1 0 0
1654275355 2 0 4 0 1 0 0
1654297700 3 0 4 0 1 0 0
1654906855 4 0 4 0 1 0 0
1655053685 4 0 5 0 1 0 0
1655060676 4 0 5 0 2 0 0
1655139843 4 0 6 0 2 0 0
1655303593 5 0 6 0 2 0 0
1655444370 6 0 6 0 2 0 0
1655491726 6 0 6 1 2 0 0
1655501095 6 1 6 1 2 0 0
1655501119 6 2 6 1 2 0 0
1655783995 7 2 6 1 2 0 0
1656385717 8 2 6 1 2 0 0
1659042869 9 2 6 1 2 0 0
1659044389 10 2 6 1 2 0 0
1659071784 11 2 6 1 2 0 0
1659152011 12 2 6 1 2 0 0
1659153719 13 2 6 1 2 0 0
1659374307 14 2 6 1 2 0 0
1659480974 15 2 6 1 2 0 0
1659638906 16 2 6 1 2 0 0
1659711822 16 3 6 1 2 0 0
1659711839 16 4 6 1 2 0 0
1659712421 16 5 6 1 2 0 0
1659712501 16 6 6 1 2 0 0
1659712773 16 7 6 1 2 0 0
1659916560 17 7 6 1 2 0 0
1661575842 18 7 6 1 2 0 0
1662059366 19 7 6 1 2 0 0
1662067764 19 8 6 1 2 0 0
1662874233 19 9 6 1 2 0 0
1663096221 19 10 6 1 2 0 0
1663133758 20 10 6 1 2 0 0
1663918623 20 11 6 1 2 0 0
1664838739 21 11 6 1 2 0 0
1664929381 21 12 6 1 2 0 0
1665158813 21 13 6 1 2 0 0
1665181449 21 14 6 1 2 0 0
1667435183 22 14 6 1 2 0 0
1667455433 23 14 6 1 2 0 0
1667457738 24 14 6 1 2 0 0
1667492509 25 14 6 1 2 0 0
1667594588 26 14 6 1 2 0 0
1667893702 27 14 6 1 2 0 0
1668804560 28 14 6 1 2 0 0
1668812017 29 14 6 1 2 0 0
1668965636 30 14 6 1 2 0 0
1669255319 31 14 6 1 2 0 0
1670110149 32 14 6 1 2 0 0
1670112146 33 14 6 1 2 0 0
1672817810 34 14 6 1 2 0 0
1672818816 35 14 6 1 2 0 0
1673848281 36 14 6 1 2 0 0
1674036431 37 14 6 1 2 0 0
1675316352 38 14 6 1 2 0 0
1675317778 39 14 6 1 2 0 0
1675600949 39 14 6 1 2 1 0
1675784186 40 14 6 1 2 1 0
1675884759 41 14 6 1 2 1 0
1675900422 42 14 6 1 2 1 0
1675900704 43 14 6 1 2 1 0
1675904753 44 14 6 1 2 1 0
1675905906 45 14 6 1 2 1 0
1675905962 46 14 6 1 2 1 0
1676084633 47 14 6 1 2 1 0
1676089304 48 14 6 1 2 1 0
1676329100 48 14 7 1 2 1 0
1676577247 48 14 7 1 2 1 1
1676741807 49 14 7 1 2 1 1
1677143085 50 14 7 1 2 1 1
1677957408 51 14 7 1 2 1 1
1678227244 52 14 7 1 2 1 1
1679435213 53 14 7 1 2 1 1
1679438624 54 14 7 1 2 1 1
1679627820 55 14 7 1 2 1 1
1681957147 55 14 7 2 2 1 1
1681957172 55 14 7 3 2 1 1
1683653895 55 14 8 3 2 1 1
