1525484455 0 2015 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1572608468 0 2015 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1572680666 0 2018 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1572681985 0 2324 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1572682341 0 2324 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1572694612 0 2409 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1572698212 0 2442 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1572699010 0 2451 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1572701007 0 2463 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1572701416 0 2524 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1572853473 0 2594 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1572866846 0 2622 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1572952263 0 2622 0 0 115 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1573032509 0 2622 0 0 214 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1573036596 0 2622 0 0 220 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1573036635 0 2622 0 0 256 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1573086117 0 2622 0 0 305 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1573173871 0 2623 0 0 305 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1574122302 36 2623 0 0 305 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1574127939 67 2623 0 0 305 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1574196012 67 2623 0 0 305 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1574205413 143 2623 0 0 305 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1574214503 143 2623 0 0 308 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1574276715 145 2623 0 0 308 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1574277068 184 2623 0 0 308 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1574277159 188 2623 0 0 308 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1574391009 198 2623 0 0 308 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1574698416 198 2623 56 0 308 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1574709392 198 2623 204 0 308 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1574734870 364 2623 204 0 308 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1574735053 369 2623 204 0 308 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1574735239 380 2623 462 0 308 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1574737627 380 2623 915 0 308 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1574739987 380 2623 915 0 308 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1574740149 380 2623 915 0 308 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1574740278 380 2623 915 0 308 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1574804003 380 2623 915 0 308 89 0 0 0 0 0 0 0 0 0 0 0 0 0
1575183228 380 2766 915 0 308 89 0 0 0 0 0 0 0 0 0 0 0 0 0
1575184227 380 2780 915 0 308 89 0 0 0 0 0 0 0 0 0 0 0 0 0
1575191456 380 2992 915 0 308 89 0 0 0 0 0 0 0 0 0 0 0 0 0
1575212935 380 2993 915 0 308 89 0 0 0 0 0 0 0 0 0 0 0 0 0
1575264323 380 2993 915 0 308 89 0 0 0 0 0 0 0 0 0 0 0 0 0
1575287547 380 2993 915 0 357 89 0 0 0 0 0 0 0 0 0 0 0 0 0
1575296686 380 3015 915 0 357 89 0 0 0 0 0 0 0 0 0 0 0 0 0
1575307216 380 3015 915 0 357 89 0 0 0 0 0 0 0 0 0 0 0 0 0
1575600923 380 3015 915 0 357 89 0 0 0 0 0 0 0 0 0 0 0 0 0
1575940768 380 3211 915 0 357 89 0 0 0 0 0 0 0 0 0 0 0 0 0
1576001208 383 3211 915 0 357 89 0 0 0 0 0 0 0 0 0 0 0 0 0
1576001905 550 3211 915 0 357 89 0 0 0 0 0 0 0 0 0 0 0 0 0
1576103010 553 3211 915 0 357 89 0 0 0 0 0 0 0 0 0 0 0 0 0
1576266847 554 3211 1133 0 357 89 0 0 0 0 0 0 0 0 0 0 0 0 0
1576275038 554 3211 1140 0 357 89 0 0 0 0 0 0 0 0 0 0 0 0 0
1576275245 554 3211 1142 0 357 89 0 0 0 0 0 0 0 0 0 0 0 0 0
1576275831 554 3211 1142 0 357 89 0 0 0 0 0 0 0 0 0 0 0 0 0
1576468738 698 3211 1142 0 357 89 0 0 0 0 0 0 0 0 0 0 0 0 0
1576518702 698 3211 1218 0 357 89 0 0 0 0 0 0 0 0 0 0 0 0 0
1576519313 698 3211 1218 0 357 89 0 0 0 0 0 0 0 0 0 0 0 0 0
1576520591 698 3211 1218 0 357 89 0 0 0 0 0 0 0 0 0 0 0 0 0
1576520718 698 3211 1218 0 357 89 0 0 0 0 0 0 0 0 0 0 0 0 0
1576521206 698 3211 1218 0 357 89 0 0 0 0 0 0 0 0 0 0 0 0 0
1576524146 698 3211 1218 0 357 89 0 0 0 0 0 0 0 0 0 0 0 0 0
1576537158 698 3211 1257 0 357 89 0 0 0 0 0 0 0 0 0 0 0 0 0
1576544311 1138 3211 1257 0 357 89 0 0 0 0 0 0 0 0 0 0 0 0 0
1576601937 1138 3211 1769 0 357 89 0 0 0 0 0 0 0 0 0 0 0 0 0
1576603940 1138 3211 1769 0 357 89 0 0 0 0 0 0 0 0 0 0 0 0 0
1576606150 1138 3211 1769 0 357 89 0 0 0 0 0 0 0 0 0 0 0 0 0
1576632946 1732 3211 1769 0 357 89 0 0 0 0 0 0 0 0 0 0 0 0 0
1576713797 1746 3211 1769 0 357 89 0 0 0 0 0 0 0 0 0 0 0 0 0
1576726022 1748 3211 1769 0 357 89 0 0 0 0 0 0 0 0 0 0 0 0 0
1576745238 1748 3211 1769 0 357 89 0 0 0 0 0 0 0 0 0 0 0 0 0
1576745262 1748 3211 1769 0 357 89 0 0 0 0 0 0 0 0 0 0 0 0 0
1576748325 1748 3211 1769 0 357 89 0 0 0 0 0 0 0 0 0 0 0 0 0
1576748352 1748 3211 1769 1 357 89 0 0 0 0 0 0 0 0 0 0 0 0 0
1576866566 2107 3211 1769 1 357 89 0 0 0 0 0 0 0 0 0 0 0 0 0
1576873337 2112 3211 1769 1 357 89 0 0 0 0 0 0 0 0 0 0 0 0 0
1576876071 2112 3211 1769 1 357 89 0 0 0 0 0 0 0 0 0 0 0 0 0
1576929763 2199 3211 1769 1 357 89 0 0 0 0 0 0 0 0 0 0 0 0 0
1576931052 2302 3211 1769 1 357 89 0 0 0 0 0 0 0 0 0 0 0 0 0
1577055081 2302 3211 1769 1 357 89 0 0 0 0 0 0 0 0 0 0 0 0 0
1577066234 2874 3211 1769 1 357 89 0 0 0 0 0 0 0 0 0 0 0 0 0
1577069417 2895 3211 1769 1 357 89 0 0 0 0 0 0 0 0 0 0 0 0 0
1577077002 2895 3211 1769 1 357 89 0 0 0 0 0 0 0 0 0 0 0 0 0
1577077334 2896 3211 1769 1 357 89 0 0 0 0 0 0 0 0 0 0 0 0 0
1577078822 2896 3211 1769 1 357 89 0 0 0 0 0 0 0 0 0 0 0 0 0
1577484997 2905 3211 1769 1 357 89 0 0 0 0 0 0 0 0 0 0 0 0 0
1577774866 2905 3211 1769 1 357 89 0 0 0 0 0 0 0 0 0 0 0 0 0
1577787277 3002 3211 1769 1 357 89 0 0 0 0 0 0 0 0 0 0 0 0 0
1577794041 3218 3211 1769 1 357 89 0 0 0 0 0 0 0 0 0 0 0 0 0
1577839024 3535 3211 1769 1 357 89 0 0 0 0 0 0 0 0 0 0 0 0 0
1578005712 3941 3211 1769 1 357 89 0 0 0 0 0 0 0 0 0 0 0 0 0
1578031637 4292 3211 1769 1 357 89 0 0 0 0 0 0 0 0 0 0 0 0 0
1578099076 4292 3211 1769 1 357 89 0 0 0 0 0 0 0 0 0 0 0 0 0
1578273424 4412 3211 1769 1 357 89 0 0 0 0 0 0 0 0 0 0 0 0 0
1579212383 4434 3211 1769 1 357 89 0 0 0 0 0 0 0 0 0 0 0 0 0
1579213290 4434 3211 1769 1 357 89 0 0 0 0 0 0 0 0 0 0 0 0 0
1582722943 4434 3211 1769 2 357 89 0 0 0 0 0 0 0 0 0 0 0 0 0
1582804151 4539 3211 1769 2 357 89 0 0 0 0 0 0 0 0 0 0 0 0 0
1582849833 4539 3211 1769 2 357 89 0 0 0 0 0 0 0 0 0 0 0 0 0
1582876636 4648 3211 1769 2 357 89 0 0 0 0 0 0 0 0 0 330 0 33 0
1582939719 4678 3211 1769 2 357 89 0 0 0 0 0 0 0 0 0 330 0 33 0
1582965546 4678 3211 1769 2 357 89 0 0 0 0 0 0 0 0 0 330 0 33 0
1582966883 4686 3211 1769 2 357 89 0 0 0 0 0 0 0 0 0 330 0 33 0
1582972486 4851 3211 1769 2 357 89 0 0 0 0 0 0 0 0 0 330 0 33 0
1583028228 4851 3211 1769 2 357 89 0 0 0 0 0 0 0 0 0 330 0 33 0
1583028251 4851 3211 1769 2 357 89 0 0 0 0 0 0 0 0 0 330 0 33 0
1583028596 4936 3211 1769 2 357 89 0 0 0 0 0 0 0 0 0 330 0 33 0
1583037232 5325 3211 1769 2 357 89 0 0 0 0 0 0 0 0 0 330 0 33 0
1583041427 5677 3211 1769 2 357 89 0 0 0 0 0 0 0 0 0 330 0 33 0
1583054810 5677 3211 1769 2 357 89 0 0 0 0 0 0 0 0 0 330 0 33 0
1583054828 5677 3211 1769 2 357 89 0 0 0 0 0 0 0 0 0 330 0 33 0
1583055238 5677 3211 1769 2 357 89 0 0 0 0 0 0 0 0 0 330 0 33 0
1583194067 5714 3211 1769 2 357 89 0 0 0 0 0 0 0 0 0 330 0 33 0
1583272480 5714 3211 1769 5 357 89 0 0 0 0 0 0 0 0 0 330 0 33 0
1583356933 5849 3211 1769 5 357 89 0 0 0 0 0 0 0 0 0 330 0 33 0
1583962730 5851 3211 1769 5 357 89 0 0 0 0 0 0 0 0 0 330 0 33 0
1583962870 5860 3211 1769 5 357 89 0 0 0 0 0 0 0 0 0 330 0 33 0
1590165258 5860 3211 1769 6 357 89 0 0 0 0 0 0 0 0 0 330 0 33 0
1593778757 5860 3211 1769 6 357 89 0 0 6 0 0 0 0 0 0 330 0 33 0
1593778971 5860 3211 1769 6 357 89 0 0 10 0 0 0 0 0 0 330 0 33 0
1593779019 5860 3211 1769 6 357 89 0 0 11 0 0 0 0 0 0 330 0 33 0
1594785827 5860 3211 1769 6 357 89 0 0 11 0 0 0 0 0 0 330 0 33 0
1594786032 5944 3211 1769 6 357 89 0 0 11 0 0 0 0 0 0 330 0 33 0
1594786124 5944 3211 1769 6 357 89 0 0 11 0 0 0 0 0 0 330 0 33 0
1594787003 5944 3211 1769 6 357 89 0 0 11 0 0 0 0 0 0 330 0 33 0
1594787017 5944 3211 1769 6 357 89 0 0 11 0 0 0 0 0 0 330 0 33 0
1594788275 5944 3211 1769 6 357 89 0 0 11 0 0 0 0 0 0 330 0 33 0
1594791169 5945 3211 1769 6 357 89 0 0 11 0 0 0 0 0 0 330 0 33 0
1596581725 6418 3211 1769 6 357 89 0 0 11 0 0 0 0 0 0 330 0 33 0
1596599503 6590 3211 1769 6 357 89 0 0 11 0 0 0 0 0 0 330 0 33 0
1596606275 6621 3211 1769 6 357 89 0 0 11 0 0 0 0 0 0 330 0 33 0
1597040156 6633 3211 1769 6 357 89 0 0 11 0 0 0 0 0 0 330 0 33 0
1597040450 6692 3211 1769 6 357 89 0 0 11 0 0 0 0 0 0 330 0 33 0
1597040910 6717 3211 1769 6 357 89 0 0 11 0 0 0 0 0 0 330 0 33 0
1601680780 6717 3211 1769 6 357 89 0 0 11 0 0 0 2 0 0 330 0 33 0
1605910701 6717 3211 1769 6 357 89 0 0 11 0 0 0 2 0 0 330 0 33 0
1616527439 6717 3211 1769 6 357 89 0 2 11 0 0 0 2 0 0 330 0 33 0
1619209589 6717 3211 1769 6 357 89 0 16 11 0 0 0 2 0 0 330 0 33 0
1619209772 6717 3211 1769 6 357 89 0 16 11 0 0 0 2 0 1 330 0 33 0
1619209813 6717 3211 1769 11 357 89 0 16 11 0 0 0 2 0 1 330 0 33 0
1625696891 6717 3211 1769 16 357 89 0 16 11 0 0 0 2 0 1 330 0 33 0
1625697630 6717 3211 1769 16 357 89 0 16 11 7 0 0 2 0 1 330 0 33 0
1625704639 7045 3211 1769 16 357 89 0 16 11 7 0 0 2 0 1 330 0 33 0
1625710322 33089 3211 1769 16 357 89 0 16 11 7 0 0 2 0 1 330 0 33 0
1625710430 33096 3211 1769 16 357 89 0 16 11 7 0 0 2 0 1 330 0 33 0
1625710901 33096 3211 1769 16 357 89 0 591 11 7 0 0 2 0 1 330 0 33 0
1625710971 33097 3211 1769 16 357 89 0 591 11 7 0 0 2 0 1 330 0 33 0
1625711082 33100 3211 1769 16 357 89 0 591 11 7 0 0 2 0 1 330 0 33 0
1625711193 33100 3211 1769 16 357 89 0 591 11 7 0 0 2 0 1 330 0 33 0
1625711241 33100 3211 1769 16 357 89 0 591 11 7 0 0 2 0 1 330 0 33 0
1625867571 33100 3211 1769 16 357 89 0 591 11 201 0 0 2 0 1 330 0 33 0
1625867744 33102 3211 1769 16 357 89 0 591 11 201 0 0 2 0 1 330 0 33 0
1625867830 33107 3211 1769 16 357 89 0 591 11 201 0 0 2 0 1 330 0 33 0
1625867882 33133 3211 1769 16 357 89 0 591 11 201 0 0 2 0 1 330 0 33 0
1625879607 33147 3211 1769 16 357 89 0 591 11 201 0 0 2 0 1 330 0 33 0
1625884163 47448 3211 1769 16 357 89 0 591 11 201 0 0 2 0 1 330 0 33 0
1635023849 47448 3211 1769 16 357 89 0 591 11 201 0 5 2 0 1 330 0 33 0
1635025355 47448 3211 1769 18 357 89 0 591 11 201 0 5 2 0 1 330 0 33 0
1636408843 47448 3211 1769 18 357 89 0 591 11 201 0 5 2 0 1 330 0 33 73
1636409279 47448 3211 1769 19 357 89 0 591 11 201 0 5 2 0 1 330 0 33 73
1636410043 47448 3211 1769 22 357 89 0 591 11 201 0 5 2 0 1 330 0 33 73
1636500363 47620 3211 1769 22 357 89 0 591 11 201 0 5 2 0 1 330 0 33 73
1636500549 59969 3211 1769 22 357 89 0 591 11 201 0 5 2 0 1 330 0 33 73
1636500612 59973 3211 1769 22 357 89 0 591 11 201 0 5 2 0 1 330 0 33 73
1636580154 59982 3211 1769 22 357 89 0 591 11 201 0 5 2 0 1 330 0 33 73
1644625306 59982 3211 1769 23 357 89 0 591 11 201 0 5 2 0 1 330 0 33 73
1645703460 59982 3211 1769 23 357 89 8 591 11 201 0 5 2 0 1 330 0 33 73
1645855981 59982 3211 1769 26 357 89 8 591 11 201 0 5 2 0 1 330 0 33 73
1646300187 59982 3211 1769 26 357 89 8 591 11 201 0 5 2 0 1 330 0 33 73
1646300263 59982 3211 1769 26 357 89 8 591 11 201 0 5 2 0 1 330 0 33 73
1646300282 59982 3211 1769 26 357 89 8 591 11 201 0 5 2 0 1 330 0 33 73
1646300472 59982 3211 1769 26 357 89 8 591 11 201 0 5 2 0 1 330 0 33 73
1646300495 59982 3211 1769 26 357 89 8 591 11 201 0 5 2 0 1 330 0 33 73
1646300541 59982 3211 1769 26 357 89 8 591 11 201 0 5 2 0 1 330 0 33 73
1646574638 59982 3211 1769 26 357 89 19 591 11 201 0 5 2 0 1 330 0 33 73
1646574660 59982 3211 1769 26 357 89 35 591 11 201 0 5 2 0 1 330 0 33 73
1648053538 59982 3211 1769 26 357 89 36 591 11 201 0 5 2 0 1 330 0 33 73
1649758574 59982 3211 1769 27 357 89 36 591 11 201 0 5 2 0 1 330 0 33 73
1651264197 59982 3211 1769 27 357 89 36 591 11 201 0 5 2 0 1 330 0 33 73
1651264246 59982 3211 1769 28 357 89 36 591 11 201 0 5 2 0 1 330 0 33 73
1651264578 59982 3211 1769 28 357 89 36 591 11 201 0 5 2 0 1 330 0 33 73
1651264604 59982 3211 1769 28 357 89 36 591 11 201 0 5 2 0 1 330 0 33 73
1651264620 59982 3211 1769 28 357 89 36 591 11 201 0 5 2 0 1 330 0 33 73
1664385632 59982 3211 1769 28 357 89 36 591 11 201 0 5 2 0 1 330 0 33 73
1666180855 59982 3211 1769 28 357 89 36 591 11 201 4 5 2 0 1 330 0 33 73
1666191304 59982 3211 1769 28 357 89 36 591 11 201 4 5 2 0 1 330 0 33 73
1667857662 59990 3211 1769 28 357 89 36 591 11 201 4 5 2 0 1 330 0 33 73
1674900515 59990 3211 1769 28 357 89 36 591 11 201 4 5 2 0 1 330 1 33 73
1679251731 59990 3211 1769 28 357 89 36 591 11 201 4 5 2 0 1 330 1 33 73
