1567020162 0 0 0 0 1 0 0
1574659313 0 0 0 0 2 0 0
1575185542 0 0 0 0 3 0 0
1575185610 0 0 0 1 3 0 0
1575186593 0 0 0 2 3 0 0
1575188259 0 0 0 3 3 0 0
1575191895 0 0 0 4 3 0 0
1575193644 0 0 0 5 3 0 0
1575197693 0 0 0 6 3 0 0
1575274918 0 0 0 7 3 0 0
1575323344 0 0 0 8 3 0 0
1575404398 0 0 0 9 3 0 0
1575404432 1 0 0 9 3 0 0
1575580016 2 0 0 9 3 0 0
1575580064 3 0 0 9 3 0 0
1575580164 4 0 0 9 3 0 0
1575581208 4 0 0 9 3 0 1
1575869488 5 0 0 9 3 0 1
1575871913 6 0 0 9 3 0 1
1575965526 7 0 0 9 3 0 1
1575965589 8 0 0 9 3 0 1
1576120555 9 0 0 9 3 0 1
1576120676 10 0 0 9 3 0 1
1576123847 11 0 0 9 3 0 1
1576185898 12 0 0 9 3 0 1
1576187223 13 0 0 9 3 0 1
1576396207 14 0 0 9 3 0 1
1576396495 15 0 0 9 3 0 1
1576560204 16 0 0 9 3 0 1
1576639294 17 0 0 9 3 0 1
1576692268 18 0 0 9 3 0 1
1576726589 19 0 0 9 3 0 1
1577167671 20 0 0 9 3 0 1
1577167732 21 0 0 9 3 0 1
1577168979 22 0 0 9 3 0 1
1577170501 23 0 0 9 3 0 1
1577352326 24 0 0 9 3 0 1
1577352390 25 0 0 9 3 0 1
1577364327 26 0 0 9 3 0 1
1577823296 27 0 0 9 3 0 1
1578615128 28 0 0 9 3 0 1
1578626283 29 0 0 9 3 0 1
1578909409 30 0 0 9 3 0 1
1578955536 31 0 0 9 3 0 1
1578988302 32 0 0 9 3 0 1
1579035593 33 0 0 9 3 0 1
1579124488 34 0 0 9 3 0 1
1579719368 35 0 0 9 3 0 1
1586108408 36 0 0 9 3 0 1
1586109166 37 0 0 9 3 0 1
1586197249 38 0 0 9 3 0 1
1586838021 39 0 0 9 3 0 1
1587069331 40 0 0 9 3 0 1
1587069356 41 0 0 9 3 0 1
1587625609 42 0 0 9 3 0 1
1587625653 43 0 0 9 3 0 1
1587965732 44 0 0 9 3 0 1
1587976656 45 0 0 9 3 0 1
1587976687 46 0 0 9 3 0 1
1587976711 47 0 0 9 3 0 1
1587977464 48 0 0 9 3 0 1
1588050473 49 0 0 9 3 0 1
1593778196 50 0 0 9 3 0 1
1594700688 51 0 0 9 3 0 1
1594787164 52 0 0 9 3 0 1
1594787200 53 0 0 9 3 0 1
1595187522 54 0 0 9 3 0 1
1595188309 55 0 0 9 3 0 1
1595189987 56 0 0 9 3 0 1
1601669503 57 0 0 9 3 0 1
1601670049 58 0 0 9 3 0 1
1608183173 58 1 0 9 3 0 1
1610913170 58 2 0 9 3 0 1
1610945146 58 3 0 9 3 0 1
1610946400 58 4 0 9 3 0 1
1612113595 59 4 0 9 3 0 1
1612115155 60 4 0 9 3 0 1
1612115668 61 4 0 9 3 0 1
1612116293 62 4 0 9 3 0 1
1612117562 63 4 0 9 3 0 1
1612119007 64 4 0 9 3 0 1
1612121000 65 4 0 9 3 0 1
1612121634 66 4 0 9 3 0 1
1612121716 67 4 0 9 3 0 1
1612125373 68 4 0 9 3 0 1
1612242879 69 4 0 9 3 0 1
1612690952 70 4 0 9 3 0 1
1612692908 71 4 0 9 3 0 1
1612723908 72 4 0 9 3 0 1
1612978767 73 4 0 9 3 0 1
1625329404 73 5 0 9 3 0 1
1625329561 73 6 0 9 3 0 1
1625418087 73 7 0 9 3 0 1
1625418950 74 7 0 9 3 0 1
1629086989 74 8 0 9 3 0 1
1635187811 74 9 0 9 3 0 1
1636638427 74 10 0 9 3 0 1
1645907974 74 11 0 9 3 0 1
1651185938 74 12 0 9 3 0 1
1664923964 74 13 0 9 3 0 1
1664924168 74 14 0 9 3 0 1
1664926475 74 15 0 9 3 0 1
1664926805 74 16 0 9 3 0 1
1664931344 74 17 0 9 3 0 1
1671490637 74 17 0 9 4 0 1
1671586494 74 17 0 9 5 0 1
1675889739 74 18 0 9 5 0 1
1675891629 74 18 1 9 5 0 1
1675891944 74 18 2 9 5 0 1
1675891967 74 18 3 9 5 0 1
1675891981 74 18 4 9 5 0 1
1676327230 74 18 5 9 5 0 1
1677518109 74 18 6 9 5 0 1
1678732334 74 18 7 9 5 0 1
1679342626 74 18 8 9 5 0 1
1679927102 74 18 9 9 5 0 1
1681415048 74 19 9 9 5 0 1
1686165009 74 19 9 9 5 1 1
1687367413 74 19 9 9 5 2 1
