1643820474 39 0 0 0 0
1644359509 149 0 0 0 0
1644359746 167 0 0 0 0
1644359896 171 0 0 0 0
1644360311 181 0 0 0 0
1644360593 193 0 0 0 0
1644421376 193 0 0 0 6
1644422294 237 0 0 0 6
1644422474 248 0 0 0 6
1644422750 261 0 0 0 6
1644423197 262 0 0 0 6
1644423698 472 0 0 0 6
1644424284 473 0 0 0 6
1644433844 561 0 0 0 6
1644433925 563 0 0 0 6
1644524572 563 1 0 0 6
1646080541 563 6 0 0 6
1653422017 563 157 0 0 6
1664385119 563 171 0 0 6
1670247744 563 171 0 2 6
1680792744 563 171 1 2 6
