1645644364 0 0 976 0 0 0 0 0 0 0
1645649095 0 0 10564 0 0 0 0 0 0 0
1648334628 0 0 10723 0 0 0 0 0 0 0
1652819291 0 0 10726 0 0 0 0 0 0 0
1653059830 177 0 20523 0 0 0 0 0 0 0
1653230595 189 0 20523 0 0 0 0 0 0 0
1654032641 189 0 22568 0 0 0 0 0 0 0
1654104732 860 0 22568 0 0 0 0 0 0 0
1654249547 1677 0 22568 0 0 0 0 0 0 0
1654296785 2015 0 22568 0 0 0 0 0 0 0
1654906851 4002 0 22568 0 0 0 0 0 0 0
1655264692 4740 0 22568 0 0 0 0 0 0 0
1655444318 4743 0 22568 0 0 0 0 0 0 0
1655745773 4743 0 22827 0 0 0 0 0 5 0
1655747914 4743 0 22828 0 0 0 0 0 5 0
1655783497 4755 0 22828 0 0 0 0 0 5 0
1655783515 4756 0 22828 0 0 0 0 0 5 0
1656385680 4762 0 22828 0 0 0 0 0 5 0
1659042860 4765 0 22828 0 0 0 0 0 5 0
1659044253 4771 0 22828 0 0 0 0 0 5 0
1659071773 4774 0 22828 0 0 0 0 0 5 0
1659152000 4777 0 22828 0 0 0 0 0 5 0
1659153708 4783 0 22828 0 0 0 0 0 5 0
1659374287 4786 0 22828 0 0 0 0 0 5 0
1659480856 8047 0 22828 0 0 0 0 0 5 0
1659564452 8047 0 22840 0 0 0 0 0 5 0
1659638900 8840 5 22840 0 0 0 0 0 5 0
1659732309 8840 7 22840 0 0 0 0 0 5 0
1659733698 8840 9 22840 0 0 0 0 0 5 0
1659733715 8840 12 22840 0 0 0 0 0 5 0
1659733952 8840 15 22840 0 0 0 0 0 5 0
1659916546 8846 15 22840 0 0 0 0 0 5 0
1661276813 8846 16 22840 0 0 0 0 0 5 0
1661575901 10113 16 22840 0 0 0 0 0 5 0
1662059357 10119 16 22840 0 0 0 0 0 5 0
1662067775 10119 18 22840 0 0 0 0 0 5 0
1662869978 10119 20 22840 0 0 0 0 0 5 0
1663096123 10119 23 22840 0 0 0 0 0 5 0
1663133734 10126 23 22840 0 0 0 0 0 5 0
1663624285 10126 24 22840 0 0 0 0 0 5 0
1664212814 10126 24 22840 0 0 0 0 0 5 0
1664214673 10126 27 22840 0 0 0 0 0 5 0
1664214686 10126 30 22840 0 0 0 0 0 5 0
1664838726 10129 30 22840 0 0 0 0 0 5 0
1664929378 10129 33 22840 0 0 0 0 0 5 0
1665158870 10129 35 22840 0 0 0 0 0 5 0
1665179674 10129 45 22840 0 0 0 0 0 5 0
1665182750 10129 49 22840 0 0 0 0 0 5 0
1667435168 12459 49 22840 0 0 0 0 0 5 0
1667455415 12462 49 22840 0 0 0 0 0 5 0
1667457528 12499 49 22840 0 0 0 0 0 5 0
1667492213 12502 49 22840 0 0 0 0 0 5 0
1667594570 12505 49 22840 0 0 0 0 0 5 0
1667893684 12511 49 22840 0 0 0 0 0 5 0
1668804568 12514 49 22840 0 0 0 0 0 5 0
1668812007 12520 49 22840 0 0 0 0 0 5 0
1668965622 12522 49 22840 0 0 388 0 0 5 0
1669255180 12525 49 22840 0 0 388 0 0 5 0
1669428736 18649 49 22840 0 0 388 0 0 5 0
1669837927 50137 49 22840 0 0 388 0 0 5 0
1669838167 50197 49 22840 0 0 388 0 0 5 0
1670112033 50725 49 22840 0 0 388 0 0 5 0
1670547408 50728 49 22840 0 0 388 0 0 5 0
1670549596 50731 49 22840 0 0 388 0 0 5 0
1670606490 50734 49 22840 0 0 531 0 0 5 0
1672817790 50736 49 22840 0 0 531 0 0 5 0
1672819006 50744 49 22840 0 0 531 0 0 5 0
1672971669 50744 49 22840 62 0 531 0 0 5 0
1673848428 50745 49 22840 62 0 531 0 0 5 0
1674036731 50751 49 22840 62 0 531 0 0 5 0
1674594700 50770 49 22840 62 0 531 0 0 5 0
1675141035 50770 49 22840 62 0 531 0 19 5 0
1675144637 50770 49 22840 2967 0 531 0 19 5 0
1675316339 56750 49 22840 2967 0 531 0 19 5 0
1675318015 56759 49 22840 2967 0 531 0 19 5 0
1675601023 56759 49 22840 2967 0 531 2 19 5 0
1675784119 56811 49 22840 2967 0 531 2 19 5 0
1675884748 56811 49 22840 2967 0 531 2 19 5 0
1675900397 56811 49 22840 2967 0 531 2 19 5 0
1675900727 56820 49 22840 2967 0 531 2 19 5 0
1675904698 56843 49 22840 2967 0 531 2 19 5 0
1675987370 56843 49 22849 2967 0 531 2 19 5 0
1676081314 56846 49 22849 2967 0 531 2 19 5 0
1676509598 57060 49 22849 2967 0 531 2 19 5 0
1676532322 57082 49 22849 2967 0 531 2 19 5 0
1676651417 57087 49 22849 2967 0 531 2 19 5 0
1676741772 57100 49 22849 2967 0 531 2 19 5 0
1677143070 57103 49 22849 2967 0 531 2 19 5 0
1677957496 57105 49 22849 2967 0 531 2 19 5 0
1678227063 57106 49 22849 2967 0 531 2 19 5 0
1679412547 57106 49 22858 2967 0 531 2 19 5 0
1679416107 57106 49 22859 2967 0 531 2 19 5 0
1679416827 57106 49 22881 2967 0 531 2 19 5 0
1679507081 57106 49 22886 2967 0 531 2 19 5 0
1679529007 57106 49 22898 2967 0 531 2 19 5 0
1679628855 57120 49 22898 2967 0 531 2 19 5 0
1680729135 57123 49 22898 2967 0 531 2 19 5 0
1680733077 57129 49 22898 2967 0 531 2 19 5 0
1680737703 57281 49 22898 2967 0 531 2 19 5 0
1680979719 61449 49 22898 2967 0 531 2 19 5 0
1681161893 61451 49 23015 2967 0 531 2 19 5 0
1681171968 61460 49 23015 2967 0 531 2 19 5 0
1681326168 61464 49 23015 2967 0 531 2 19 5 0
1681340873 61490 49 23015 2967 0 531 2 19 5 0
1681513776 61490 49 23015 2972 0 531 2 19 5 0
1681775705 61490 49 23038 2972 0 531 2 19 5 0
1682046995 61490 49 23038 2972 0 531 2 19 5 39
1682354425 61490 49 23038 2972 0 531 2 19 5 39
1683258307 61490 49 23038 2972 2 531 2 19 5 39
1683308919 61490 49 23038 2972 71 531 2 19 5 39
1683619600 61490 49 23038 3032 71 531 2 19 5 39
1684858445 61490 49 23038 3136 71 531 2 19 5 39
1684965132 61528 49 23038 3136 71 531 2 19 5 39
1684973525 61532 49 23038 3136 71 531 2 19 5 39
1684976414 61533 49 23038 3136 71 531 2 19 5 39
1685050114 61533 49 23038 3168 71 531 2 19 5 39
1686356487 61533 49 23038 3217 71 531 2 19 5 39
1686356622 61533 49 23038 3231 71 531 2 19 5 39
1686705158 61533 49 23038 3232 71 531 2 19 5 39
1688438588 61540 49 23038 3232 71 531 2 19 5 39
1689181756 61594 49 23038 3232 71 531 2 19 5 39
1689183736 61600 49 23038 3232 71 531 2 19 5 39
1689184588 61602 49 23038 3232 71 531 2 19 5 39
