1485259363 1 0 0 0 0 0 0 0 0 0 0
1485866370 2 0 0 0 0 0 0 0 0 0 0
1485866386 3 0 0 0 0 0 0 0 0 0 0
1487166005 4 0 0 0 0 0 0 0 0 0 0
1487177305 5 0 0 0 0 0 0 0 0 0 0
1487177324 6 0 0 0 0 0 0 0 0 0 0
1487180883 7 0 0 0 0 0 0 0 0 0 0
1487184639 8 0 0 0 0 0 0 0 0 0 0
1487185071 9 0 0 0 0 0 0 0 0 0 0
1487673376 10 0 0 0 0 0 0 0 0 0 0
1487673420 11 0 0 0 0 0 0 0 0 0 0
1487673476 12 0 0 0 0 0 0 0 0 0 0
1487686213 13 0 0 0 0 0 0 0 0 0 0
1487686291 14 0 0 0 0 0 0 0 0 0 0
1487697680 15 0 0 0 0 0 0 0 0 0 0
1488305110 16 0 0 0 0 0 0 0 0 0 0
1488305150 17 0 0 0 0 0 0 0 0 0 0
1488305268 18 0 0 0 0 0 0 0 0 0 0
1488305319 19 0 0 0 0 0 0 0 0 0 0
1488886679 20 0 0 0 0 0 0 0 0 0 0
1488890649 21 0 0 0 0 0 0 0 0 0 0
1488898134 22 0 0 0 0 0 0 0 0 0 0
1488906599 23 0 0 0 0 0 0 0 0 0 0
1489490510 24 0 0 0 0 0 0 0 0 0 0
1489498414 25 0 0 0 0 0 0 0 0 0 0
1489506408 26 0 0 0 0 0 0 0 0 0 0
1489507110 27 0 0 0 0 0 0 0 0 0 0
1489507793 28 0 0 0 0 0 0 0 0 0 0
1491316766 29 0 0 0 0 0 0 0 0 0 0
1491323280 30 0 0 0 0 0 0 0 0 0 0
1491323295 31 0 0 0 0 0 0 0 0 0 0
1492109427 32 0 0 0 0 0 0 0 0 0 0
1493727628 33 0 0 0 0 0 0 0 0 0 0
1493727729 34 0 0 0 0 0 0 0 0 0 0
1495719230 35 0 0 0 0 0 0 0 0 0 0
1495722290 36 0 0 0 0 0 0 0 0 0 0
1496145399 37 0 0 0 0 0 0 0 0 0 0
