1485259363 7292 0 0 0 0 0 0 0 0 0 0
1485866370 7297 0 0 0 0 0 0 0 0 0 0
1485866386 7309 0 0 0 0 0 0 0 0 0 0
1487166005 8116 0 0 0 0 0 0 0 0 0 0
1487177305 8123 0 0 0 0 0 0 0 0 0 0
1487177324 8151 0 0 0 0 0 0 0 0 0 0
1487180883 8178 0 0 0 0 0 0 0 0 0 0
1487184639 8219 0 0 0 0 0 0 0 0 0 0
1487185071 8222 0 0 0 0 0 0 0 0 0 0
1487673376 8227 0 0 0 0 0 0 0 0 0 0
1487673420 8245 0 0 0 0 0 0 0 0 0 0
1487673476 8254 0 0 0 0 0 0 0 0 0 0
1487686213 8256 0 0 0 0 0 0 0 0 0 0
1487686291 8287 0 0 0 0 0 0 0 0 0 0
1487697680 8416 0 0 0 0 0 0 0 0 0 0
1488305110 8417 0 0 0 0 0 0 0 0 0 0
1488305150 8439 0 0 0 0 0 0 0 0 0 0
1488305268 8466 0 0 0 0 0 0 0 0 0 0
1488305319 8717 0 0 0 0 0 0 0 0 0 0
1488886679 8837 0 0 0 0 0 0 0 0 0 0
1488890649 8876 0 0 0 0 0 0 0 0 0 0
1488898134 8941 0 0 0 0 0 0 0 0 0 0
1488906599 8994 0 0 0 0 0 0 0 0 0 0
1489490510 9037 0 0 0 0 0 0 0 0 0 0
1489498414 9130 0 0 0 0 0 0 0 0 0 0
1489506408 9131 0 0 0 0 0 0 0 0 0 0
1489507110 9133 0 0 0 0 0 0 0 0 0 0
1489507793 9169 0 0 0 0 0 0 0 0 0 0
1491316766 9259 0 0 0 0 0 0 0 0 0 0
1491323280 9278 0 0 0 0 0 0 0 0 0 0
1491323295 9279 0 0 0 0 0 0 0 0 0 0
1492109427 9397 0 0 0 0 0 0 0 0 0 0
1493727628 9552 0 0 0 0 0 0 0 0 0 0
1493727729 9553 0 0 0 0 0 0 0 0 0 0
1495719230 9562 0 0 0 0 0 0 0 0 0 0
1495722290 9562 0 0 0 0 0 0 0 0 0 0
1496145399 9608 0 0 0 0 0 0 0 0 0 0
1496153077 9618 0 0 0 0 0 0 0 0 0 0
1496154242 9622 0 0 0 0 0 0 0 0 0 0
1496174119 9622 676 0 0 0 0 0 0 0 0 0
1496914663 9759 676 0 0 0 0 0 0 0 0 0
1496914676 9790 676 0 0 0 0 0 0 0 0 0
1497362640 9793 676 0 0 0 0 0 0 0 0 0
1497367472 9797 676 0 0 0 0 0 0 0 0 0
1497374325 9820 676 0 0 0 0 0 0 0 0 0
1498085605 10016 676 0 0 0 0 0 0 0 0 0
1498551991 10016 677 0 0 0 0 0 0 0 0 0
1498558509 10035 677 0 0 0 0 0 0 0 0 0
1498558619 10037 677 0 0 0 0 0 0 0 0 0
1498558662 10038 677 0 0 0 0 0 0 0 0 0
1498578510 10038 688 0 0 0 0 0 0 0 0 0
1498588714 10166 688 0 0 0 0 0 0 0 0 0
1499187542 10195 688 0 0 0 0 0 0 0 0 0
1500384547 10209 688 0 0 0 0 0 0 0 0 0
1500385384 10359 688 0 0 0 0 0 0 0 0 0
1500994070 10390 688 0 0 0 0 0 0 0 0 0
1500998934 10460 688 0 0 0 0 0 0 0 0 0
1501608821 10545 688 0 0 0 0 0 0 0 0 0
1502801387 10575 688 0 0 0 0 0 0 0 0 0
1502810107 10732 688 0 0 0 0 0 0 0 0 0
1504693653 10737 688 0 0 0 0 0 0 0 0 0
1504697111 10756 688 0 0 0 0 0 0 0 0 0
1504716547 10949 688 0 0 0 0 0 0 0 0 0
1505330134 10949 688 0 0 0 0 0 0 0 4 0
1505331456 10949 688 0 0 0 0 0 0 0 4 0
1506442887 10950 688 0 0 0 0 0 0 0 4 0
1507112940 10952 688 0 0 0 0 0 0 0 4 0
1507112960 10956 688 0 0 0 0 0 0 0 4 0
1507114983 10962 688 0 0 0 0 0 0 0 4 0
1507119674 10964 688 0 0 0 0 0 0 0 4 0
1507123015 10977 688 0 0 0 0 0 0 0 4 0
1507123142 10979 688 0 0 0 0 0 0 0 4 0
1507639753 11009 688 0 0 0 0 0 0 0 4 0
1507650161 11303 688 0 0 0 0 0 0 0 4 0
1508260367 11346 688 0 0 0 0 0 0 0 4 0
1508863500 11349 688 0 0 0 0 0 0 0 4 0
1508863555 11433 688 0 0 0 0 0 0 0 4 0
1508863932 11434 688 0 0 0 0 0 0 0 4 0
1509722240 11444 688 0 0 0 0 0 0 0 4 0
1510920104 11523 688 0 0 0 0 0 0 0 4 0
1511889401 11534 688 0 0 0 0 0 0 0 4 0
1511889546 11537 688 0 0 0 0 0 0 0 4 0
1511889722 11537 688 0 0 0 0 0 0 0 4 0
1511889773 11540 688 0 0 0 0 0 0 0 4 0
1511889796 11541 688 0 0 0 0 0 0 0 4 0
1512462136 11541 688 0 0 0 4 0 0 0 4 0
1512462313 11541 688 0 0 0 5 0 0 0 4 0
1512467050 11541 688 0 0 0 5 0 0 0 4 0
1514899039 11541 689 0 0 0 5 0 0 0 4 0
1515514439 11544 689 0 0 0 5 0 0 0 4 0
1516110405 11591 689 0 0 0 5 0 0 0 4 0
1516116751 11619 689 0 0 0 5 0 0 0 4 0
1527144472 11620 689 0 0 0 5 0 0 0 4 0
1536672834 11624 689 0 0 0 5 0 0 0 4 0
1536672865 11671 689 0 0 0 5 0 0 0 4 0
1536673334 11684 689 0 0 0 5 0 0 0 4 0
1553069183 11684 689 0 0 47 5 0 0 0 4 0
1553076712 11684 689 0 0 47 5 0 0 0 4 0
1553154470 11684 689 0 0 49 5 0 0 0 4 0
1553164826 11684 689 0 0 49 5 0 0 0 4 0
1579002398 11686 689 0 0 49 5 0 0 0 4 0
1579014275 11771 689 0 0 49 5 0 0 0 4 0
1580218280 11909 689 0 0 49 5 0 0 0 4 0
1580222977 11915 689 0 0 49 5 0 0 0 4 0
1581411482 11933 689 0 0 49 5 0 0 0 4 0
1582035826 11933 690 0 0 49 5 0 0 0 4 0
1613135690 11933 690 0 1759 49 5 0 0 0 4 0
1613136221 11933 690 0 1771 49 5 0 0 0 4 0
1613144968 11933 690 0 1771 49 5 0 0 0 4 0
1617364540 11933 690 0 1772 49 5 0 0 0 4 0
1617365963 11933 690 0 1772 49 5 0 0 0 4 0
1618494017 11933 691 0 1772 49 5 0 0 0 4 0
1625572252 11943 691 0 1772 49 5 0 5 0 4 0
1656778377 11943 691 0 1772 49 5 0 5 0 4 3
1656783520 11943 691 0 1772 49 5 0 5 0 4 3
1663886939 11943 691 0 1772 49 5 0 5 2 4 3
1685018986 11943 691 537 1772 49 5 0 5 2 4 3
1685432468 11943 691 538 1772 49 5 0 5 2 4 3
1685432788 11943 691 585 1772 49 5 0 5 2 4 3
1685433025 11943 691 585 1772 49 5 0 5 2 4 3
1685502406 11943 691 587 1772 49 5 0 5 2 4 3
1685502427 11943 691 587 1772 49 5 3 5 2 4 3
1685502444 11943 691 587 1772 49 5 4 5 2 4 3
1685524457 11943 691 587 1772 49 5 4 5 2 4 3
1685524475 11943 691 587 1772 49 5 4 5 2 4 3
1685525636 11943 691 587 1772 49 5 4 5 2 4 3
1685525653 11943 691 587 1772 49 5 4 5 2 4 3
1686193639 11943 691 589 1772 49 5 4 5 2 4 3
