1470385052 0 0 0 0 0 1 0 0 0 0 0
1478543046 0 0 1 0 0 1 0 0 0 0 0
1501080391 0 0 2 0 0 1 0 0 0 0 0
1519398564 0 0 2 0 0 1 0 1 0 0 0
1545153525 0 0 2 0 0 1 1 1 0 0 0
1548931250 0 0 2 0 0 1 1 1 0 1 0
1559817214 0 0 2 1 0 1 1 1 0 1 0
1566276890 0 1 2 1 0 1 1 1 0 1 0
1577485602 0 2 2 1 0 1 1 1 0 1 0
1578417455 0 2 2 1 1 1 1 1 0 1 0
1583466272 0 2 2 1 1 1 1 1 1 1 0
1603429120 0 2 2 1 1 1 1 1 1 1 1
1615825548 1 2 2 1 1 1 1 1 1 1 1
1615825903 2 2 2 1 1 1 1 1 1 1 1
1615826484 3 2 2 1 1 1 1 1 1 1 1
1615833643 4 2 2 1 1 1 1 1 1 1 1
1615834059 5 2 2 1 1 1 1 1 1 1 1
1615834279 6 2 2 1 1 1 1 1 1 1 1
1615837193 7 2 2 1 1 1 1 1 1 1 1
