1505852682 1 0 0 0 0 0 0 0 0 0 0 0 0
1506105411 2 0 0 0 0 0 0 0 0 0 0 0 0
1506157067 3 0 0 0 0 0 0 0 0 0 0 0 0
1506342172 4 0 0 0 0 0 0 0 0 0 0 0 0
1507772324 5 0 0 0 0 0 0 0 0 0 0 0 0
1507819862 6 0 0 0 0 0 0 0 0 0 0 0 0
1507820283 7 0 0 0 0 0 0 0 0 0 0 0 0
1507879138 8 0 0 0 0 0 0 0 0 0 0 0 0
1507879157 9 0 0 0 0 0 0 0 0 0 0 0 0
1508481543 10 0 0 0 0 0 0 0 0 0 0 0 0
1508527911 11 0 0 0 0 0 0 0 0 0 0 0 0
1508532625 12 0 0 0 0 0 0 0 0 0 0 0 0
1508535098 13 0 0 0 0 0 0 0 0 0 0 0 0
1508535333 14 0 0 0 0 0 0 0 0 0 0 0 0
1508971450 15 0 0 0 0 0 0 0 0 0 0 0 0
1508971743 16 0 0 0 0 0 0 0 0 0 0 0 0
1512003815 17 0 0 0 0 0 0 0 0 0 0 0 0
1512003938 18 0 0 0 0 0 0 0 0 0 0 0 0
1512004123 19 0 0 0 0 0 0 0 0 0 0 0 0
1512105755 20 0 0 0 0 0 0 0 0 0 0 0 0
1512105774 21 0 0 0 0 0 0 0 0 0 0 0 0
1512105779 22 0 0 0 0 0 0 0 0 0 0 0 0
1512179179 23 0 0 0 0 0 0 0 0 0 0 0 0
1512182319 24 0 0 0 0 0 0 0 0 0 0 0 0
1519849646 25 0 0 0 0 0 0 0 0 0 0 0 0
1519849907 26 0 0 0 0 0 0 0 0 0 0 0 0
1520575197 26 1 0 0 0 0 0 0 0 0 0 0 0
1520638000 26 2 0 0 0 0 0 0 0 0 0 0 0
1520642690 27 2 0 0 0 0 0 0 0 0 0 0 0
1523945513 28 2 0 0 0 0 0 0 0 0 0 0 0
1523945517 29 2 0 0 0 0 0 0 0 0 0 0 0
1523945519 44 2 0 0 0 0 0 0 0 0 0 0 0
1523949247 46 2 0 0 0 0 0 0 0 0 0 0 0
1523984470 47 2 0 0 0 0 0 0 0 0 0 0 0
1523985063 49 2 0 0 0 0 0 0 0 0 0 0 0
1524095507 50 2 0 0 0 0 0 0 0 0 0 0 0
1524102143 51 2 0 0 0 0 0 0 0 0 0 0 0
1524498400 52 2 0 0 0 0 0 0 0 0 0 0 0
1524534908 53 2 0 0 0 0 0 0 0 0 0 0 0
1525044352 54 2 0 0 0 0 0 0 0 0 0 0 0
1525129321 55 2 0 0 0 0 0 0 0 0 0 0 0
1525133456 56 2 0 0 0 0 0 0 0 0 0 0 0
1525219492 57 2 0 0 0 0 0 0 0 0 0 0 0
1525648212 57 3 0 0 0 0 0 0 0 0 0 0 0
1526495347 58 3 0 0 0 0 0 0 0 0 0 0 0
1527648814 59 3 0 0 0 0 0 0 0 0 0 0 0
1527711800 60 3 0 0 0 0 0 0 0 0 0 0 0
1527716315 61 3 0 0 0 0 0 0 0 0 0 0 0
