1505852682 3045 0 0 0 0 0 0 0 0 0 0 0 0
1506105411 3066 0 0 0 0 0 0 0 0 0 0 0 0
1506157067 3386 0 0 0 0 0 0 0 0 0 0 0 0
1506342172 3424 0 0 0 0 0 0 0 0 0 0 0 0
1507772324 3496 0 0 0 0 0 0 0 0 0 0 0 0
1507819862 3497 0 0 0 0 0 0 0 0 0 0 0 0
1507820283 3499 0 0 0 0 0 0 0 0 0 0 0 0
1507879138 3500 0 0 0 0 0 0 0 0 0 0 0 0
1507879157 3503 0 0 0 0 0 0 0 0 0 0 0 0
1508481543 3503 0 0 0 0 0 0 0 0 0 0 0 0
1508527911 3534 0 0 0 0 0 0 0 0 0 0 0 0
1508532625 3651 0 0 0 0 0 0 0 0 0 0 0 0
1508535098 3695 0 0 0 0 0 0 0 0 0 0 0 0
1508535333 3697 0 0 0 0 0 0 0 0 0 0 0 0
1508971450 3707 0 0 0 0 0 0 0 0 0 0 0 0
1508971743 3709 0 0 0 0 0 0 0 0 0 0 0 0
1512003815 3719 0 0 0 0 0 0 0 0 0 0 0 0
1512003938 3809 0 0 0 0 0 0 0 0 0 0 0 0
1512004123 3811 0 0 0 0 0 0 0 0 0 0 0 0
1512105755 3830 0 0 0 0 0 0 0 0 0 0 0 0
1512105774 3862 0 0 0 0 0 0 0 0 0 0 0 0
1512105779 3864 0 0 0 0 0 0 0 0 0 0 0 0
1512179179 3930 0 0 0 0 0 0 0 0 0 0 0 0
1512182319 3932 0 0 0 0 0 0 0 0 0 0 0 0
1519849646 3933 0 0 0 0 0 0 0 0 0 0 0 0
1519849907 3945 0 0 0 0 0 0 0 0 0 0 0 0
1520575197 3945 429 0 0 0 0 0 0 0 0 0 0 0
1520638000 3945 430 0 0 0 0 0 0 0 0 0 0 0
1520642690 3955 430 0 0 0 0 0 0 0 0 0 0 0
1523945513 3956 430 0 0 0 0 0 0 0 0 0 0 0
1523945517 3958 430 0 0 0 0 0 0 0 0 0 0 0
1523945519 8143 430 0 0 0 0 0 0 0 0 0 0 0
1523949247 8147 430 0 0 0 0 0 0 0 0 0 0 0
1523984470 8164 430 0 0 0 0 0 0 0 0 0 0 0
1523985063 8239 430 0 0 0 0 0 0 0 0 0 0 0
1524095507 8244 430 0 0 0 0 0 0 0 0 0 0 0
1524102143 8269 430 0 0 0 0 0 0 0 0 0 0 0
1524498400 8273 430 0 0 0 0 0 0 0 0 0 0 0
1524534908 8291 430 0 0 0 0 0 0 0 0 0 0 0
1525044352 8345 430 0 0 0 0 0 0 0 0 0 0 0
1525129321 8351 430 0 0 0 0 0 0 0 0 0 0 0
1525133456 8352 430 0 0 0 0 0 0 0 0 0 0 0
1525219492 8358 430 0 0 0 0 0 0 0 0 0 0 0
1525648212 8358 461 0 0 0 0 0 0 0 0 0 0 0
1526495347 8376 461 0 0 0 0 0 0 0 0 0 0 0
1527648814 8390 461 0 0 0 0 0 0 0 0 0 0 0
1527711800 8393 461 0 0 0 0 0 0 0 0 0 0 0
1527716315 8453 461 0 0 0 0 0 0 0 0 0 0 0
1527872376 8485 461 0 0 0 0 0 0 0 0 0 0 0
1527918994 8823 461 0 0 0 0 0 0 0 0 0 0 0
1528405079 8830 461 0 0 0 0 0 0 0 0 0 0 0
1528483439 8830 461 0 0 0 0 0 0 0 0 1 0 0
1528698510 8853 461 0 0 0 0 0 0 0 0 1 0 0
1528923208 8855 461 0 0 0 0 0 0 0 0 1 0 0
1529098364 9075 461 0 0 0 0 0 0 0 0 1 0 0
1529511588 9075 461 0 0 0 1 0 0 0 0 1 0 0
1530236847 9076 461 0 0 0 1 0 0 0 0 1 0 0
1531767638 9077 461 0 0 0 1 0 0 0 0 1 0 0
1532022810 9078 461 0 0 0 1 0 0 0 0 1 0 0
1533436037 9086 461 0 0 0 1 0 0 0 0 1 0 0
1535425048 9086 1806 0 0 0 1 0 0 0 0 1 0 0
1535488812 9192 1806 0 0 0 1 0 0 0 0 1 0 0
1535664567 9211 1806 0 0 0 1 0 0 0 0 1 0 0
1536083616 9236 1806 0 0 0 1 0 0 0 0 1 0 0
1536176227 9239 1806 0 0 0 1 0 0 0 0 1 0 0
