1635623999 1 0 0 0
1635710849 2 0 0 0
1635711410 3 0 0 0
1635882796 4 0 0 0
1638821179 5 0 0 0
1638823748 6 0 0 0
1638825008 7 0 0 0
1639178665 8 0 0 0
1639515473 9 0 0 0
1639611138 10 0 0 0
1639699383 11 0 0 0
1639764447 12 0 0 0
1639768539 13 0 0 0
1639774679 14 0 0 0
1639774755 15 0 0 0
1639775457 16 0 0 0
1639775583 17 0 0 0
1639937299 18 0 0 0
1640108816 19 0 0 0
1640196456 20 0 0 0
1640290331 21 0 0 0
1640310208 22 0 0 0
1640428460 23 0 0 0
1640557966 24 0 0 0
1640650056 25 0 0 0
1640718439 26 0 0 0
1640730926 27 0 0 0
1640789200 28 0 0 0
1640789304 29 0 0 0
1640803010 29 0 1 0
1640810989 29 0 2 0
1640816217 29 0 3 0
1640820283 30 0 3 0
1640822636 30 0 4 0
1640824360 31 0 4 0
1640890857 32 0 4 0
1640897611 32 0 5 0
1640898700 33 0 5 0
1641082793 34 0 5 0
1641168972 35 0 5 0
1641246146 35 0 6 0
1641259105 36 0 6 0
1641322377 37 0 6 0
1641336539 37 0 7 0
1641342026 38 0 7 0
1641351638 39 0 7 0
1641400954 39 0 8 0
1642001157 40 0 8 0
1642027811 41 0 8 0
1642031607 41 0 9 0
1642439333 42 0 9 0
1642624753 43 0 9 0
1642701067 44 0 9 0
1642807551 45 0 9 0
1643397005 46 0 9 0
1643401232 46 0 10 0
1643476290 47 0 10 0
1643591871 48 0 10 0
1643651173 49 0 10 0
1643657573 50 0 10 0
1643921872 51 0 10 0
1644023585 52 0 10 0
1644077853 52 0 11 0
1644281031 53 0 11 0
1644288522 53 0 12 0
1644346136 54 0 12 0
1644425025 55 0 12 0
1644434453 56 0 12 0
1644509874 57 0 12 0
1644523822 58 0 12 0
1644530241 59 0 12 0
1644597338 60 0 12 0
1644867785 61 0 12 0
1644874131 62 0 12 0
1644879149 62 0 13 0
1644940281 63 0 13 0
1645035223 64 0 13 0
1645062073 65 0 13 0
1645113224 66 0 13 0
1645132049 67 0 13 0
1645137872 68 0 13 0
1645210523 69 0 13 0
1645214045 70 0 13 0
1645576971 71 0 13 0
1645580483 72 0 13 0
1645657520 73 0 13 0
1645730824 74 0 13 0
1645811824 75 0 13 0
1645816318 76 0 13 0
1645829986 76 0 14 0
1645986256 77 0 14 0
1645990168 77 0 15 0
1648914657 78 0 15 0
1649986502 79 0 15 0
1650043062 80 0 15 0
1651583728 81 0 15 0
1651605092 82 0 15 0
1651609054 82 0 16 0
1651756896 83 0 16 0
1651760547 83 0 17 0
1667487670 83 1 17 0
1667585659 84 1 17 0
1667589901 84 2 17 0
1667594950 84 3 17 0
1667599364 84 4 17 0
1667609723 84 5 17 0
1667618936 84 6 17 0
1667627300 84 7 17 0
1667636437 84 8 17 0
1667646053 84 9 17 0
1667747835 84 10 17 0
1667938419 85 10 17 0
1667943044 85 11 17 0
1668022008 86 11 17 0
1668029222 87 11 17 0
1668035833 88 11 17 0
1668039131 88 11 18 0
1668554516 89 11 18 0
1668558013 89 11 19 0
1669239337 89 12 19 0
1669299925 90 12 19 0
1669392178 90 12 20 0
1669683660 91 12 20 0
1669815112 91 13 20 0
1670284754 91 14 20 0
1670363615 91 15 20 0
1670442508 92 15 20 0
1670446879 92 15 21 0
1670488015 92 16 21 0
1670607860 93 16 21 0
1670610631 93 16 22 0
1670624449 94 16 22 0
1670628835 94 16 23 0
1670975073 94 17 23 0
1671117905 95 17 23 0
1671121969 96 17 23 0
1671125768 96 17 24 0
1671136031 96 18 24 0
1671483033 96 19 24 0
1672173658 96 20 24 0
1672952376 97 20 24 0
1672955450 97 20 25 0
1673379208 97 21 25 0
1673392521 97 22 25 0
1673738591 97 23 25 0
1674560725 97 24 25 0
1674773741 97 25 25 0
1675196946 98 25 25 0
1675205750 98 25 26 0
1675209492 98 25 27 0
1675214826 99 25 27 0
1675240112 99 26 27 0
1675262777 100 26 27 0
1675264509 100 26 28 0
1675281556 101 26 28 0
1675285109 101 26 29 0
1675351867 102 26 29 0
1675424191 102 27 29 0
1675880872 102 28 29 0
1675885241 103 28 29 0
1675887624 103 28 30 0
1675947208 103 29 30 0
1675962483 104 29 30 0
1676235803 104 30 30 0
1676366626 104 31 30 0
1676400882 104 32 30 0
1677956738 105 32 30 0
1678036202 106 32 30 0
1678038166 106 32 31 0
1678128889 107 32 31 0
1678132690 107 32 32 0
1678160872 107 33 32 0
1678302596 108 33 32 0
1678310268 109 33 32 0
1678322115 110 33 32 0
1678323783 111 33 32 0
1678376126 112 33 32 0
1678387069 113 33 32 0
1678388171 113 33 33 0
1678392134 114 33 33 0
1678394744 115 33 33 0
1678407966 116 33 33 0
1678412017 116 33 34 0
1678463292 117 33 34 0
1678471989 118 33 34 0
1678480149 119 33 34 0
1678481478 119 33 35 0
1678483230 120 33 35 0
1678488593 120 33 36 0
1678490603 121 33 36 0
1678551609 122 33 36 0
1678553485 122 33 37 0
1678826666 123 33 37 0
1678827862 123 33 38 0
1678917729 123 34 38 0
1678926262 123 35 38 0
1678994057 124 35 38 0
1679107291 124 36 38 0
1679520201 125 36 38 0
1679523934 125 36 39 0
1680090012 125 37 39 0
1680224086 125 38 39 0
1680536433 125 39 39 0
1680641627 126 39 39 0
1680643119 126 39 40 0
1680653819 126 40 40 0
1680912410 127 40 40 0
1680914204 128 40 40 0
1680979774 129 40 40 0
1681223057 129 41 40 0
1681754971 129 42 40 0
1681854779 129 43 40 0
1681982300 129 44 40 0
1682869863 129 45 40 0
1683688078 129 46 40 0
1683698560 129 47 40 0
1684294186 129 48 40 0
1685224263 129 49 40 0
1685574944 129 50 40 0
1685578580 129 51 40 0
1685718442 129 52 40 0
1685746045 129 53 40 0
1685754109 129 54 40 0
1686003886 130 54 40 0
1686640677 130 55 40 0
1686871543 131 55 40 0
1687092673 131 56 40 0
1687099737 131 57 40 0
1687472926 131 58 40 0
1687481025 131 59 40 0
1687495742 131 60 40 0
1687502802 131 61 40 0
1687794570 131 62 40 0
1687988751 131 63 40 0
1688002776 131 64 40 0
1688481388 132 64 40 0
1688667461 132 65 40 0
1688678043 133 65 40 0
1688691623 133 65 41 0
1688829765 134 65 41 0
1689031120 134 66 41 0
1689100216 134 67 41 0
1689284405 134 68 41 0
1689703981 135 68 41 0
1689797535 136 68 41 0
1689967234 137 68 41 0
1690131080 138 68 41 0
1690225088 138 68 41 1
1690228958 139 68 41 1
1690229694 140 68 41 1
1690234135 141 68 41 1
1690242319 142 68 41 1
1690292780 142 68 42 1
1690500403 143 68 42 1
