1505854480 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1505866526 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1506266448 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1506378912 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1506483165 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1506525940 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1506534648 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1506699868 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1506962723 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1507094012 7 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1507228613 7 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
1507235624 8 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
1507247566 8 1 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0
1507251487 8 1 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0
1507251553 8 1 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0
1507308167 8 1 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0
1507317620 8 1 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0
1507669630 8 1 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0
1507680466 9 1 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0
1507756273 9 1 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0
1507758709 9 1 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0
1507759157 9 1 0 0 0 0 1 0 0 5 0 0 0 0 0 0 0 0 0 0
1507828189 9 1 0 0 0 0 1 0 0 5 0 0 0 0 0 0 0 0 0 0
1507915300 10 1 0 0 0 0 1 0 0 5 0 0 0 0 0 0 0 0 0 0
1508266209 10 1 0 0 0 0 1 0 0 5 0 0 0 0 0 0 0 0 0 0
1508272167 11 1 0 0 0 0 1 0 0 5 0 0 0 0 0 0 0 0 0 0
1508286567 12 1 0 0 0 0 1 0 0 5 0 0 0 0 0 0 0 0 0 0
1508784035 13 1 0 0 0 0 1 0 0 5 0 0 0 0 0 0 0 0 0 0
1508866669 14 1 0 0 0 0 1 0 0 5 0 0 0 0 0 0 0 0 0 0
1509042133 15 1 0 0 0 0 1 0 0 5 0 0 0 0 0 0 0 0 0 0
1509375395 16 1 0 0 0 0 1 0 0 6 0 0 0 0 0 0 0 0 0 0
1509404137 17 1 0 0 0 0 1 0 0 6 0 0 0 0 0 0 0 0 0 0
1509480488 18 1 0 0 0 0 1 0 0 6 0 0 0 0 0 0 0 0 0 0
1509484526 18 1 0 0 0 0 1 0 0 6 0 0 0 0 0 0 0 0 0 0
1509644794 19 1 0 0 0 0 1 0 0 6 0 0 0 0 0 0 0 0 0 0
1509652876 19 1 0 0 0 0 1 0 0 6 0 0 0 0 0 0 0 0 0 0
1509999838 19 1 0 0 0 0 1 0 0 7 0 0 0 0 0 0 0 0 0 0
1510001797 20 1 0 0 0 0 1 0 0 8 0 0 0 0 0 0 0 0 0 0
1510059200 21 1 0 0 0 0 1 0 0 8 0 0 0 0 0 0 0 0 0 0
1510159482 21 1 0 0 0 0 1 0 0 8 0 0 0 0 0 0 0 0 0 0
1510160435 21 1 0 0 0 0 1 0 0 8 0 0 0 0 0 0 0 0 0 0
1510162993 22 1 0 0 0 0 1 0 0 8 0 0 0 0 0 0 0 0 0 0
1510174558 23 1 0 0 0 0 1 0 0 8 0 0 0 0 0 0 0 0 0 0
1510324430 24 1 0 0 0 0 1 0 0 8 0 0 0 0 0 0 0 0 0 0
1510596269 25 1 0 0 0 0 1 0 0 8 0 0 0 0 0 0 0 0 0 0
1510619163 26 1 0 0 0 0 1 0 0 8 0 0 0 0 0 0 0 0 0 0
1510694267 27 1 0 0 0 0 1 0 0 8 0 0 0 0 0 0 0 0 0 0
1510779630 28 1 0 0 0 0 1 0 0 8 0 0 0 0 0 0 0 0 0 0
1510845666 29 1 0 0 0 0 1 0 0 8 0 0 0 0 0 0 0 0 0 0
1510933376 30 1 0 0 0 0 1 0 0 8 0 0 0 0 0 0 0 0 0 0
1511214830 31 1 0 0 0 0 1 0 0 8 0 0 0 0 0 0 0 0 0 0
1511365374 32 1 0 0 0 0 1 0 0 8 0 0 0 0 0 0 0 0 0 0
1511780725 33 1 0 0 0 0 1 0 0 8 0 0 0 0 0 0 0 0 0 0
1511847376 33 1 0 0 0 1 1 0 0 8 0 0 0 0 0 0 0 0 0 0
1511915873 33 1 0 0 0 2 1 0 0 8 0 0 0 0 0 0 0 0 0 0
1512154500 33 1 0 0 0 2 1 0 0 8 0 0 0 0 0 0 0 0 0 0
1512159620 34 1 0 0 0 2 1 0 0 8 0 0 0 0 0 0 0 0 0 0
1512186645 35 1 0 0 0 2 1 0 0 8 0 0 0 0 0 0 0 0 0 0
1512500328 36 1 0 0 0 2 1 0 0 8 0 0 0 0 0 0 0 0 0 0
1512585364 37 1 0 0 0 2 1 0 0 8 0 0 0 0 0 0 0 0 0 0
1512660303 38 1 0 0 0 2 1 0 0 8 0 0 0 0 0 0 0 0 0 0
1512810205 39 1 0 0 0 2 1 0 0 8 0 0 0 0 0 0 0 0 0 0
