1606220867 0 121 0 0 0 0 0 0 0 0
1607075794 0 266 0 0 0 0 0 0 0 0
1607677225 0 305 0 0 0 0 0 0 0 0
1607680656 0 312 0 0 0 0 0 0 0 0
1612776772 0 788 0 0 0 0 0 0 0 0
1612860614 0 804 0 0 0 0 0 0 0 0
1612953078 0 805 0 0 0 0 0 0 0 0
1613053764 0 810 0 0 0 0 0 0 0 0
1613465834 0 821 0 0 0 0 0 0 0 0
1613893144 0 858 0 0 0 0 0 0 0 0
1613991047 0 866 0 0 0 0 0 0 0 0
1614001815 0 866 0 0 0 0 0 0 0 0
1614118145 0 870 0 0 0 0 0 0 0 0
1614118247 0 877 0 0 0 0 0 0 0 0
1614279933 0 962 0 0 0 0 0 0 0 0
1614590593 0 964 0 0 0 0 0 0 0 0
1614857964 0 966 0 0 0 0 0 0 0 0
1614940492 0 968 0 0 0 0 0 0 0 0
1615886175 0 1001 0 0 0 0 0 0 0 0
1615995393 0 1004 0 0 0 0 0 0 0 0
1616148865 0 1011 0 0 0 0 0 0 0 0
1616412346 0 1019 0 0 0 0 0 0 0 0
1616414283 0 1022 0 0 0 0 0 0 0 0
1616414938 0 1037 0 0 0 0 0 0 0 0
1616417490 0 1039 0 0 0 0 0 0 0 0
1616418608 0 1043 0 0 0 0 0 0 0 0
1616489953 0 1105 0 0 0 0 0 0 0 0
1616496818 0 1180 0 0 0 0 0 0 0 0
1616537150 0 1182 0 0 0 0 0 0 0 0
1616577685 0 1382 0 0 0 0 0 0 0 0
1616583225 0 1385 0 0 0 0 0 0 0 0
1616684661 0 1387 0 0 0 0 0 0 0 0
1616767456 0 1388 0 0 0 0 0 0 0 0
1617028825 0 1394 0 0 0 0 0 0 0 0
1617111475 0 1413 0 0 0 0 0 0 0 0
1617112785 0 1416 0 0 0 0 0 0 0 0
1617176482 0 1425 0 0 0 0 0 0 0 0
1617176935 0 1426 0 0 0 0 0 0 0 0
1617198389 0 1499 0 0 0 0 0 0 0 0
1617201323 0 1507 0 0 0 0 0 0 0 0
1617207484 0 1519 0 0 0 0 0 0 0 0
1617801737 0 1523 0 0 0 0 0 0 0 0
1617801778 0 1525 0 0 0 0 0 0 0 0
1617801952 0 1534 0 0 0 0 0 0 0 0
1617871762 0 1665 0 0 0 0 0 0 0 0
1617872137 0 1668 0 0 0 0 0 0 0 0
1617873898 0 1668 0 0 0 0 0 0 0 0
1617875188 0 1684 0 0 0 0 0 0 0 0
1617885171 0 1710 0 0 0 0 0 0 0 0
1618350897 0 1711 0 0 0 0 0 0 0 0
1618818801 0 1712 0 0 0 0 0 0 0 0
1620118531 0 1713 0 0 0 0 0 0 0 0
1620379381 0 1726 0 0 0 0 0 0 0 0
1620394718 0 1730 0 0 0 0 0 0 0 0
1620806394 0 1732 0 0 0 0 0 0 0 0
1621420713 0 1876 0 0 0 0 0 0 0 0
1621430625 0 1877 0 0 0 0 0 0 0 0
1621588493 0 1883 0 0 0 0 0 0 0 0
1622191992 0 1983 0 0 0 0 0 0 0 0
1622198881 0 2063 0 0 0 0 0 0 0 0
1622451807 0 2067 0 0 0 0 0 0 0 0
1622455657 0 2076 0 0 0 0 0 0 0 0
1623769940 0 2144 0 0 0 0 0 0 0 0
1624005763 0 2155 0 0 0 0 0 0 0 0
1624271019 0 2758 0 0 0 0 0 0 0 0
1624274083 0 2779 0 0 0 0 0 0 0 0
1624359559 0 2811 0 0 0 0 0 0 0 0
1624371395 0 2843 0 0 0 0 0 0 0 0
1624955029 0 2846 0 0 0 0 0 0 0 0
1624957262 0 2848 0 0 0 0 0 0 0 0
1624963475 0 2850 0 0 0 0 0 0 0 0
1625093982 0 2850 0 0 0 0 0 1 0 0
1625142446 0 3210 0 0 0 0 0 1 0 0
1625480491 0 3231 0 0 0 0 0 1 0 0
1625491106 0 3243 0 0 0 0 0 1 0 0
1625491771 0 3244 0 0 0 0 0 1 0 0
1625503655 0 3322 0 0 0 0 0 1 0 0
1625509018 0 3356 0 0 0 0 0 1 0 0
1625651932 0 3778 0 0 0 0 0 1 0 0
1625671563 0 3795 0 0 0 0 0 1 0 0
1625673139 0 3796 0 0 0 0 0 1 0 0
1625729822 0 3806 0 0 0 0 0 1 0 0
1625731424 0 3806 0 0 0 0 0 1 0 0
1625731820 0 3842 0 0 0 0 0 1 0 0
1625733659 0 3844 0 0 0 0 0 1 0 0
1625735131 0 3850 0 0 0 0 0 1 0 0
1625735645 0 3850 0 0 0 0 0 1 0 0
1625746470 0 3892 0 0 0 0 0 1 0 0
1625835103 0 3913 0 0 0 0 0 1 0 0
1625838818 0 3931 0 0 0 0 0 1 0 0
1626107921 0 3934 0 0 0 0 0 1 0 0
1626851264 0 3952 0 0 0 0 0 1 0 0
1626851557 0 3952 0 0 0 0 0 1 0 0
1628006627 0 3954 0 0 0 0 0 1 0 0
1628010503 0 3954 0 0 0 0 0 1 0 0
1628022379 0 3968 0 0 0 0 0 1 0 0
1630317422 0 3968 0 0 0 0 0 1 0 0
1630574258 0 3971 0 0 0 0 0 1 0 0
1633510556 0 3982 0 0 0 0 0 1 0 0
1633607857 0 3982 0 0 0 0 0 1 0 0
1635500537 0 3988 0 0 0 0 0 1 0 0
1635754545 0 3990 0 0 0 0 0 1 0 0
1635759285 0 3990 0 0 0 0 0 1 0 0
1635785791 0 4056 0 0 0 0 0 1 0 0
1635865501 0 4084 0 0 0 0 0 1 0 0
1635865994 0 4150 0 0 0 0 0 1 0 0
1635867012 0 4150 0 0 0 0 0 1 0 0
1635925311 0 4152 0 0 0 0 0 1 0 0
1635940646 0 4157 0 0 0 0 0 1 0 0
1635955431 0 4160 0 0 0 0 0 1 0 0
1637078775 0 4167 0 0 0 0 0 1 0 0
1637330143 0 4170 0 0 0 0 0 1 0 0
1641207725 0 4174 0 0 0 0 0 1 0 0
1641208787 0 4174 0 0 0 0 0 1 0 0
1641385193 0 5912 0 0 0 0 0 1 0 0
1642581915 0 5912 0 0 0 0 0 1 0 0
1642586631 0 5915 0 0 0 0 0 1 0 0
1643017820 0 5922 0 0 0 0 0 1 0 0
1643103616 0 5934 0 0 0 0 0 1 0 0
1643123765 0 5934 0 0 0 0 0 1 0 0
1643716980 0 5937 0 0 0 0 0 1 0 0
1644585576 0 5943 0 0 0 0 0 1 0 0
1644604071 0 5948 0 0 0 0 0 1 0 0
1644675285 0 5948 0 0 0 0 0 1 0 0
1645653017 0 5987 0 0 0 0 0 1 0 0
1645697460 0 5987 0 0 0 0 0 1 0 0
1645697689 0 5990 0 0 0 0 0 1 0 0
1646141385 0 5994 0 0 0 0 0 1 0 0
1646145597 0 5994 0 0 0 0 0 1 0 0
1646155294 0 5996 0 0 0 0 0 1 0 0
1646321643 0 6000 0 0 0 0 0 1 0 0
1646382349 0 6000 0 0 0 0 0 1 0 0
1646382891 0 6001 0 0 0 0 0 1 0 0
1646641695 0 6002 0 0 0 0 0 1 0 0
1647541750 0 6007 0 0 0 0 0 1 0 0
1647542313 0 6011 0 0 0 0 0 1 0 0
1647593021 0 6011 0 0 0 0 0 1 0 0
1647593064 0 6011 0 0 0 0 0 1 0 0
1648464135 0 6011 0 0 0 0 0 1 0 0
1648464540 0 6011 0 0 0 0 0 1 0 0
1648557899 0 6029 0 0 0 0 0 1 0 0
1648561220 0 6030 0 0 0 0 0 1 0 0
1648634932 0 6815 0 0 0 0 0 1 0 0
1649068818 0 6851 0 0 0 0 0 1 0 0
1649068839 0 6852 0 0 0 0 0 1 0 0
1649075398 0 6886 0 0 0 0 0 1 0 0
1649148772 0 7106 0 0 0 0 0 1 0 0
1649150518 0 7106 0 0 0 0 0 1 0 0
1649150608 0 7107 0 0 0 0 0 1 0 0
1649166796 0 7115 0 0 0 0 0 1 0 0
1649173863 0 7149 0 0 0 0 0 1 0 0
1649184748 0 7284 0 0 0 0 0 1 0 0
1649317424 0 7284 0 0 0 0 0 1 0 0
1649317640 0 7315 0 0 0 0 0 1 0 0
1649318441 0 7340 0 0 0 0 0 1 0 0
1649323830 0 7340 0 0 0 0 0 1 0 0
1649415688 0 7343 0 0 0 0 0 1 0 0
1649425675 0 7344 0 0 0 0 0 1 0 0
1649430872 0 7344 0 0 0 0 0 1 0 0
1650878627 0 7345 0 0 0 0 0 1 0 0
1650883146 0 7345 0 0 0 0 0 1 0 0
1650966480 0 7346 0 0 0 0 0 1 0 0
1650972322 0 7347 0 0 0 0 0 1 0 0
1650979600 0 7350 0 0 0 0 0 1 0 0
1651475751 0 7361 0 0 0 0 0 1 0 0
1651838789 0 8427 0 0 0 0 0 1 0 0
1652110985 0 8691 0 0 0 0 0 1 0 0
1652112234 0 8694 0 0 0 0 0 1 0 0
1652199608 0 9653 0 0 0 0 0 1 0 0
1652342695 0 9657 0 0 0 0 0 1 0 0
1652355827 0 9753 0 0 0 0 0 1 0 0
1652356050 0 9759 0 0 0 0 0 1 0 0
1652356374 0 9810 0 0 0 0 0 1 0 0
1652361060 0 10007 0 0 0 0 0 1 0 0
1652361883 0 10042 0 0 0 0 0 1 0 0
1652372022 0 10056 0 0 0 0 0 1 0 0
1652685738 0 10107 0 0 0 0 0 1 0 0
1652689752 0 10145 0 0 0 0 0 1 0 0
