1358328656 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1358894022 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1359472878 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1359478576 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1360849304 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1360850081 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1360860176 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1362423507 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1362502907 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1362575004 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1362575393 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1362943415 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1363003796 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1363130818 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1363168223 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1366898401 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1367582281 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1367582910 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1367932620 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1368019326 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1400854575 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1403522018 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1404142711 23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1404310431 24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1405002150 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1426257656 25 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1426257675 25 0 2 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0
1426264161 25 0 3 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0
1426264214 25 0 4 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0
1426688279 26 0 4 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0
1426688292 27 0 4 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0
1430097012 27 0 4 0 1 0 3 0 2 0 0 0 0 0 0 0 1 0
1431444775 27 0 5 0 1 0 3 0 2 0 0 0 0 0 0 0 1 0
1431444849 27 0 6 0 1 0 3 0 2 0 0 0 0 0 0 0 1 0
1431445082 27 0 7 0 1 0 3 0 2 0 0 0 0 0 0 0 1 0
1431468013 27 0 7 0 2 0 3 0 2 0 0 0 0 0 0 0 1 0
1431520611 27 0 8 0 2 0 3 0 2 0 0 0 0 0 0 0 1 0
1431618664 27 0 8 1 2 0 3 0 2 0 0 0 0 0 0 0 1 0
1431620707 27 0 8 2 2 0 3 0 2 0 0 0 0 0 0 0 1 0
1431621884 27 0 8 3 2 0 3 0 2 0 0 0 0 0 0 0 1 0
1431622575 27 0 8 4 2 0 3 0 2 0 0 0 0 0 0 0 1 0
1431761521 27 0 8 5 2 0 3 0 2 0 0 0 0 0 0 0 1 0
1432992111 27 1 8 5 2 0 3 0 2 0 0 0 0 0 0 0 1 0
1433367419 27 1 8 6 2 0 3 0 2 0 0 0 0 0 0 0 1 0
1434478758 27 1 8 6 2 0 3 1 2 0 0 0 0 0 0 0 1 0
1434478792 27 1 8 6 2 0 3 2 2 0 0 0 0 0 0 0 1 0
1434556587 27 1 9 6 2 0 3 2 2 0 0 0 0 0 0 0 1 0
1434556614 27 1 10 6 2 0 3 2 2 0 0 0 0 0 0 0 1 0
1440197579 27 1 11 6 2 0 3 2 2 0 0 0 0 0 0 0 1 0
1440207174 27 1 11 6 2 0 3 2 2 0 0 0 0 1 0 0 1 0
1440254206 27 1 12 6 2 0 3 2 2 0 0 0 0 1 0 0 1 0
1446217575 28 1 12 6 2 0 3 2 2 0 0 0 0 1 0 0 1 0
1446239020 29 1 12 6 2 0 3 2 2 0 0 0 0 1 0 0 1 0
1446239545 30 1 12 6 2 0 3 2 2 0 1 0 0 1 0 0 1 0
1446575327 31 1 12 6 2 0 3 2 2 0 1 0 0 1 0 0 1 0
1447576914 31 1 12 6 2 0 3 2 2 0 1 0 0 1 0 0 1 1
1447593139 32 1 12 6 2 0 3 2 2 0 1 0 0 1 0 0 1 1
1450279169 32 1 12 6 2 0 3 2 2 0 1 1 0 1 0 0 1 1
1453205953 33 1 12 6 2 0 3 2 2 0 1 1 0 1 0 0 1 1
1453730095 34 1 12 6 2 0 3 2 2 0 1 1 0 1 0 0 1 1
1454950209 35 1 12 6 2 0 3 2 2 0 1 1 0 1 0 0 1 1
1454950278 36 1 12 6 2 0 3 2 2 0 1 1 0 1 0 0 1 1
1454950474 37 1 12 6 2 0 3 2 2 0 1 1 0 1 0 0 1 1
1456136357 38 1 12 6 2 0 3 2 2 0 1 1 0 1 0 0 1 1
1456496254 39 1 12 6 2 0 3 2 2 0 1 1 0 1 0 0 1 1
1458303784 40 1 12 6 2 0 3 2 2 0 1 1 0 1 0 0 1 1
1458737130 41 1 12 6 2 0 3 2 2 0 1 1 0 1 0 0 1 1
1459272909 42 1 12 6 2 0 3 2 2 0 1 1 0 1 0 0 1 1
1459334241 43 1 12 6 2 0 3 2 2 0 1 1 0 1 0 0 1 1
1459358373 44 1 12 6 2 0 3 2 2 0 1 1 0 1 0 0 1 1
1459979384 44 1 12 7 2 0 3 2 2 0 1 1 0 1 0 0 1 1
1460392559 45 1 12 7 2 0 3 2 2 0 1 1 0 1 0 0 1 1
1461134414 45 1 12 7 2 0 3 2 2 0 1 1 1 1 0 0 1 1
1461164978 46 1 12 7 2 0 3 2 2 0 1 1 1 1 0 0 1 1
1461165226 47 1 12 7 2 0 3 2 2 0 1 1 1 1 0 0 1 1
1461165303 48 1 12 7 2 0 3 2 2 0 1 1 1 1 0 0 1 1
1461165384 49 1 12 7 2 0 3 2 2 0 1 1 1 1 0 0 1 1
1461326300 50 1 12 7 2 0 3 2 2 0 1 1 1 1 0 0 1 1
1461328689 51 1 12 7 2 0 3 2 2 0 1 1 1 1 0 0 1 1
1461482098 51 1 12 7 3 0 3 2 2 0 1 1 1 1 0 0 1 1
1461583651 52 1 12 7 3 0 3 2 2 0 1 1 1 1 0 0 1 1
1461583666 53 1 12 7 3 0 3 2 2 0 1 1 1 1 0 0 1 1
1462186760 54 1 12 7 3 0 3 2 2 0 1 1 1 1 0 0 1 1
1462572564 54 1 12 7 3 0 3 2 2 1 1 1 1 1 0 0 1 1
1462990380 55 1 12 7 3 0 3 2 2 1 1 1 1 1 0 0 1 1
1462990559 56 1 12 7 3 0 3 2 2 1 1 1 1 1 0 0 1 1
1462993690 57 1 12 7 3 0 3 2 2 1 1 1 1 1 0 0 1 1
1464341857 58 1 12 7 3 0 3 2 2 1 1 1 1 1 0 0 1 1
1499428672 59 1 12 7 3 0 3 2 2 1 1 1 1 1 0 0 1 1
1526638574 60 1 12 7 3 0 3 2 2 1 1 1 1 1 0 0 1 1
1533901352 61 1 12 7 3 0 3 2 2 1 1 1 1 1 0 0 1 1
1533901428 62 1 12 7 3 0 3 2 2 1 1 1 1 1 0 0 1 1
1534866742 63 5 12 7 3 0 3 2 2 1 1 1 1 1 0 0 1 1
1535007016 63 6 12 7 3 0 3 2 2 1 1 1 1 1 0 0 1 1
1535011690 63 7 12 7 3 0 3 2 2 1 1 1 1 1 0 0 1 1
1535016220 63 8 12 7 3 0 3 2 2 1 1 1 1 1 0 0 1 1
1535051388 63 9 12 7 3 0 3 2 2 1 1 1 1 1 0 0 1 1
1535289684 63 10 12 7 3 0 3 2 2 1 1 1 1 1 0 0 1 1
1535290134 63 11 12 7 3 0 3 2 2 1 1 1 1 1 0 0 1 1
1535693948 63 12 12 7 3 0 3 2 2 1 1 1 1 1 0 0 1 1
1535694233 63 13 12 7 3 0 3 2 2 1 1 1 1 1 0 0 1 1
1535694442 63 14 12 7 3 0 3 2 2 1 1 1 1 1 0 0 1 1
1535694502 63 15 12 7 3 0 3 2 2 1 1 1 1 1 0 0 1 1
1535696687 63 16 12 7 3 0 3 2 2 1 1 1 1 1 0 0 1 1
1535924628 63 17 12 7 3 0 3 2 2 1 1 1 1 1 0 0 1 1
1536336451 64 17 12 7 3 0 3 2 2 1 1 1 1 1 0 0 1 1
1547738258 64 17 12 7 3 0 3 2 2 1 1 1 1 1 0 1 1 1
1547832651 65 17 12 7 3 0 3 2 2 1 1 1 1 1 0 1 1 1
1564077935 66 17 12 7 3 0 3 2 2 1 1 1 1 1 0 1 1 1
1571241765 67 17 12 7 3 0 3 2 2 1 1 1 1 1 0 1 1 1
1572082311 68 17 12 7 3 0 3 2 2 1 1 1 1 1 0 1 1 1
1572303460 69 17 12 7 4 0 3 2 2 1 1 1 1 1 0 1 1 1
1573036573 70 17 12 7 4 0 3 2 2 1 1 1 1 1 0 1 1 1
1573187774 70 17 12 7 5 0 3 2 2 1 1 1 1 1 0 1 1 1
1573203067 71 17 12 7 5 0 3 2 2 1 1 1 1 1 0 1 1 1
1573220848 72 17 12 7 5 0 3 2 2 1 1 1 1 1 0 1 1 1
1573594285 73 17 12 7 5 0 3 2 2 1 1 1 1 1 0 1 1 1
1574895150 73 17 12 7 5 1 3 2 2 1 1 1 1 1 0 1 1 1
1579096875 74 17 12 7 5 1 3 2 2 1 1 1 1 1 0 1 1 1
1585055717 74 17 12 7 5 2 3 2 2 1 1 1 1 1 0 1 1 1
1606265274 74 17 12 7 6 2 3 2 2 1 1 1 1 1 0 1 1 1
1606319563 74 17 12 7 6 3 3 2 2 1 1 1 1 1 0 1 1 1
1606319695 75 17 12 7 6 3 3 2 2 1 1 1 1 1 0 1 1 1
1623445045 75 17 12 7 6 3 3 2 2 1 1 1 1 1 1 1 1 1
1623683825 76 17 12 7 6 3 3 2 2 1 1 1 1 1 1 1 1 1
