1646419767 0 0 1 0 0 0 0 0
1646423151 0 0 2 0 0 0 0 0
1648728566 0 1 2 0 0 0 0 0
1649982718 0 1 3 0 0 0 0 0
1649983339 0 1 4 0 0 0 0 0
1649983483 0 1 5 0 0 0 0 0
1649983501 0 1 6 0 0 0 0 0
1649983543 0 1 7 0 0 0 0 0
1649983723 0 2 7 0 0 0 0 0
1649983728 0 3 7 0 0 0 0 0
1650046695 0 3 8 0 0 0 0 0
1650046785 0 3 9 0 0 0 0 0
1650051780 0 3 10 0 0 0 0 0
1650240245 0 3 11 0 0 0 0 0
1650325108 0 4 11 0 0 0 0 0
1650480000 0 4 12 0 0 0 0 0
1651108450 0 5 12 0 0 0 0 0
1651613893 0 6 12 0 0 0 0 0
1652107697 0 7 12 0 0 0 0 0
1652456443 0 8 12 0 0 0 0 0
1652462376 0 9 12 0 0 0 0 0
1652462512 0 10 12 0 0 0 0 0
1652873869 0 11 12 0 0 0 0 0
1653061677 0 12 12 0 0 0 0 0
1653586924 0 13 12 0 0 0 0 0
1653682386 0 14 12 0 0 0 0 0
1653689895 0 15 12 0 0 0 0 0
1653943084 0 16 12 0 0 0 0 0
1653943099 0 17 12 0 0 0 0 0
1653947523 0 18 12 0 0 0 0 0
1654173227 0 19 12 0 0 0 0 0
1654174903 0 20 12 0 0 0 0 0
1654208601 0 21 12 0 0 0 0 0
1654221279 0 22 12 0 0 0 0 0
1654270250 0 23 12 0 0 0 0 0
1654343087 0 24 12 0 0 0 0 0
1654428845 0 25 12 0 0 0 0 0
1654540801 0 26 12 0 0 0 0 0
1654550483 0 27 12 0 0 0 0 0
1654620510 0 28 12 0 0 0 0 0
1654714643 0 29 12 0 0 0 0 0
1654719737 0 30 12 0 0 0 0 0
1654870220 0 31 12 0 0 0 0 0
1654874089 0 32 12 0 0 0 0 0
1654874174 1 32 12 0 0 0 0 0
1654892135 2 32 12 0 0 0 0 0
1654892151 3 32 12 0 0 0 0 0
1654893438 4 32 12 0 0 0 0 0
1654894787 4 32 13 0 0 0 0 0
1654896029 4 33 13 0 0 0 0 0
1654923411 5 33 13 0 0 0 0 0
1654948693 6 33 13 0 0 0 0 0
1654949001 7 33 13 0 0 0 0 0
1654949029 8 33 13 0 0 0 0 0
1655748504 9 33 13 0 0 0 0 0
1655748541 10 33 13 0 0 0 0 0
1655850154 11 33 13 0 0 0 0 0
1655850176 12 33 13 0 0 0 0 0
1655887468 12 33 13 0 0 0 0 1
1656006897 13 33 13 0 0 0 0 1
1656009516 14 33 13 0 0 0 0 1
1656941838 15 33 13 0 0 0 0 1
1656941865 16 33 13 0 0 0 0 1
1659552102 17 33 13 0 0 0 0 1
1659552125 18 33 13 0 0 0 0 1
1659552148 19 33 13 0 0 0 0 1
1659552984 20 33 13 0 0 0 0 1
1662050628 21 33 13 0 0 0 0 1
1665509337 22 33 13 0 0 0 0 1
1667880860 23 33 13 0 0 0 0 1
1667882890 23 33 13 1 0 0 0 1
1667926712 23 33 13 2 0 0 0 1
1667927968 24 33 13 2 0 0 0 1
1667928004 25 33 13 2 0 0 0 1
1667931041 25 33 13 3 0 0 0 1
1667931394 26 33 13 3 0 0 0 1
1667932409 27 33 13 3 0 0 0 1
1667933010 28 33 13 3 0 0 0 1
1667933047 29 33 13 3 0 0 0 1
1667933877 29 33 13 4 0 0 0 1
1668599973 30 33 13 4 0 0 0 1
1668603052 31 33 13 4 0 0 0 1
1668608162 31 34 13 4 0 0 0 1
1672875589 31 34 14 4 0 0 0 1
1672879605 31 34 14 4 0 1 0 1
1672970648 32 34 14 4 0 1 0 1
1672970671 33 34 14 4 0 1 0 1
1672970691 34 34 14 4 0 1 0 1
1672970716 35 34 14 4 0 1 0 1
1672971146 35 35 14 4 0 1 0 1
1673006553 36 35 14 4 0 1 0 1
1673010375 36 36 14 4 0 1 0 1
1674134321 36 36 14 4 0 1 1 1
1674134349 37 36 14 4 0 1 1 1
1674134375 38 36 14 4 0 1 1 1
1674134401 39 36 14 4 0 1 1 1
1674182990 40 36 14 4 0 1 1 1
1674183385 41 36 14 4 0 1 1 1
1674183615 42 36 14 4 0 1 1 1
1674183890 43 36 14 4 0 1 1 1
1675820004 43 36 14 4 1 1 1 1
1675885365 43 36 14 4 2 1 1 1
1676052850 43 36 15 4 2 1 1 1
1676335455 43 36 15 4 2 2 1 1
1676335528 44 36 15 4 2 2 1 1
1676335546 45 36 15 4 2 2 1 1
1676335564 46 36 15 4 2 2 1 1
1676335583 47 36 15 4 2 2 1 1
1676338612 48 36 15 4 2 2 1 1
1676744721 48 36 15 4 3 2 1 1
1680072598 48 36 15 4 4 2 1 1
1685729990 48 36 16 4 4 2 1 1
