1502386986 0 1 0 0 0 0 0 0 0
1502387090 1 1 0 0 0 0 0 0 0
1502387728 2 1 0 0 0 0 0 0 0
1502442589 3 1 0 0 0 0 0 0 0
1502525927 4 1 0 0 0 0 0 0 0
1502526021 5 1 0 0 0 0 0 0 0
1502526472 6 1 0 0 0 0 0 0 0
1502526491 7 1 0 0 0 0 0 0 0
1502526699 8 1 0 0 0 0 0 0 0
1502557102 9 1 0 0 0 0 0 0 0
1502627176 10 1 0 0 0 0 0 0 0
1502645664 11 1 0 0 0 0 0 0 0
1502645698 12 1 0 0 0 0 0 0 0
1503247562 13 1 0 0 0 0 0 0 0
1503247625 14 1 0 0 0 0 0 0 0
1503247665 15 1 0 0 0 0 0 0 0
1503249660 16 1 0 0 0 0 0 0 0
1503249679 17 1 0 0 0 0 0 0 0
1503250067 18 1 0 0 0 0 0 0 0
1503309166 19 1 0 0 0 0 0 0 0
1504557803 20 1 0 0 0 0 0 0 0
1504629541 21 1 0 0 0 0 0 0 0
1504629640 22 1 0 0 0 0 0 0 0
1505035343 23 1 0 0 0 0 0 0 0
1505035435 24 1 0 0 0 0 0 0 0
1505149260 25 1 0 0 0 0 0 0 0
1505151493 26 1 0 0 0 0 0 0 0
1506626412 27 1 0 0 0 0 0 0 0
1506778763 28 1 0 0 0 0 0 0 0
1506857585 29 1 0 0 0 0 0 0 0
1506880995 30 1 0 0 0 0 0 0 0
1506966611 31 1 0 0 0 0 0 0 0
1513017885 31 2 0 0 0 0 0 0 0
1528744303 31 3 0 0 0 0 0 0 0
1528744438 32 3 0 0 0 0 0 0 0
1528920411 32 3 0 0 0 0 0 0 1
1536780169 32 4 0 0 0 0 0 0 1
1536862323 33 4 0 0 0 0 0 0 1
1537119123 34 4 0 0 0 0 0 0 1
1537119127 35 4 0 0 0 0 0 0 1
1537120525 36 4 0 0 0 0 0 0 1
1537121412 37 4 0 0 0 0 0 0 1
1537121872 38 4 0 0 0 0 0 0 1
1537121926 39 4 0 0 0 0 0 0 1
1537122525 40 4 0 0 0 0 0 0 1
1537214201 41 4 0 0 0 0 0 0 1
1537215499 42 4 0 0 0 0 0 0 1
1537218433 42 4 0 1 0 0 0 0 1
1537515590 42 4 0 2 0 0 0 0 1
1540726686 43 4 0 2 0 0 0 0 1
1540726757 44 4 0 2 0 0 0 0 1
1540731188 45 4 0 2 0 0 0 0 1
1547394810 46 4 0 2 0 0 0 0 1
1547407351 47 4 0 2 0 0 0 0 1
1547409087 48 4 0 2 0 0 0 0 1
1547413553 49 4 0 2 0 0 0 0 1
1547497713 50 4 0 2 0 0 0 0 1
1547497766 51 4 0 2 0 0 0 0 1
1547577463 52 4 0 2 0 0 0 0 1
1547988423 53 4 0 2 0 0 0 0 1
1547988456 54 4 0 2 0 0 0 0 1
1548504014 55 4 0 2 0 0 0 0 1
1548504125 56 4 0 2 0 0 0 0 1
1548505343 57 4 0 2 0 0 0 0 1
1548505401 58 4 0 2 0 0 0 0 1
1550004931 58 5 0 2 0 0 0 0 1
1550005215 59 5 0 2 0 0 0 0 1
1550084499 60 5 0 2 0 0 0 0 1
1550431431 60 6 0 2 0 0 0 0 1
1551129387 60 7 0 2 0 0 0 0 1
1556469329 60 8 0 2 0 0 0 0 1
1556972397 60 9 0 2 0 0 0 0 1
1557697009 60 9 0 2 0 1 0 0 1
1558175289 61 9 0 2 0 1 0 0 1
1558175332 62 9 0 2 0 1 0 0 1
