1502386986 0 21 0 0 0 0 0 0 0
1502387090 6394 21 0 0 0 0 0 0 0
1502387728 6394 21 0 0 0 0 0 0 0
1502442589 6555 21 0 0 0 0 0 0 0
1502525927 6577 21 0 0 0 0 0 0 0
1502526021 6580 21 0 0 0 0 0 0 0
1502526472 6581 21 0 0 0 0 0 0 0
1502526491 6651 21 0 0 0 0 0 0 0
1502526699 6657 21 0 0 0 0 0 0 0
1502557102 6658 21 0 0 0 0 0 0 0
1502627176 6668 21 0 0 0 0 0 0 0
1502645664 6671 21 0 0 0 0 0 0 0
1502645698 6688 21 0 0 0 0 0 0 0
1503247562 6709 21 0 0 0 0 0 0 0
1503247625 6727 21 0 0 0 0 0 0 0
1503247665 6750 21 0 0 0 0 0 0 0
1503249660 6767 21 0 0 0 0 0 0 0
1503249679 6985 21 0 0 0 0 0 0 0
1503250067 6986 21 0 0 0 0 0 0 0
1503309166 6987 21 0 0 0 0 0 0 0
1504557803 7271 21 0 0 0 0 0 0 0
1504629541 7276 21 0 0 0 0 0 0 0
1504629640 7314 21 0 0 0 0 0 0 0
1505035343 7388 21 0 0 0 0 0 0 0
1505035435 7439 21 0 0 0 0 0 0 0
1505149260 7539 21 0 0 0 0 0 0 0
1505151493 7546 21 0 0 0 0 0 0 0
1506626412 7592 21 0 0 0 0 0 0 0
1506778763 7595 21 0 0 0 0 0 0 0
1506857585 7674 21 0 0 0 0 0 0 0
1506880995 7676 21 0 0 0 0 0 0 0
1506966611 7679 21 0 0 0 0 0 0 0
1513017885 7679 22 0 0 0 0 0 0 0
1528744303 7679 252 0 0 0 0 0 0 0
1528744438 7722 252 0 0 0 0 0 0 0
1528920411 7722 252 0 0 0 0 0 0 47
1536780169 7722 281 0 0 0 0 0 0 47
1536862323 7723 281 0 0 0 0 0 0 47
1537119123 7766 281 0 0 0 0 0 0 47
1537119127 7767 281 0 0 0 0 0 0 47
1537120525 7768 281 0 0 0 0 0 0 47
1537121412 7804 281 0 0 0 0 0 0 47
1537121872 7816 281 0 0 0 0 0 0 47
1537121926 7817 281 0 0 0 0 0 0 47
1537122525 7821 281 0 0 0 0 0 0 47
1537214201 7852 281 0 0 0 0 0 0 47
1537215499 7895 281 0 0 0 0 0 0 47
1537218433 7895 281 0 47 0 0 0 0 47
1537515590 7895 281 0 88 0 0 0 0 47
1540726686 7973 281 0 88 0 0 0 0 47
1540726757 8005 281 0 88 0 0 0 0 47
1540731188 8007 281 0 88 0 0 0 0 47
1547394810 8085 281 0 88 0 0 0 0 47
1547407351 8090 281 0 88 0 0 0 0 47
1547409087 8110 281 0 88 0 0 0 0 47
1547413553 8116 281 0 88 0 0 0 0 47
1547497713 8118 281 0 88 0 0 0 0 47
1547497766 8300 281 0 88 0 0 0 0 47
1547577463 8349 281 0 88 0 0 0 0 47
1547988423 8350 281 0 88 0 0 0 0 47
1547988456 8402 281 0 88 0 0 0 0 47
1548504014 8414 281 0 88 0 0 0 0 47
1548504125 8417 281 0 88 0 0 0 0 47
1548505343 8459 281 0 88 0 0 0 0 47
1548505401 8460 281 0 88 0 0 0 0 47
1550004931 8460 289 0 88 0 0 0 0 47
1550005215 8461 289 0 88 0 0 0 0 47
1550084499 8477 289 0 88 0 0 0 0 47
1550431431 8477 290 0 88 0 0 0 0 47
1551129387 8477 327 0 88 0 0 0 0 47
1556469329 8477 503 0 88 0 0 0 0 47
1556972397 8477 505 0 88 0 0 0 0 47
1557697009 8477 505 0 88 0 8 0 0 47
1558175289 8482 505 0 88 0 8 0 0 47
1558175332 8483 505 0 88 0 8 0 0 47
1558176605 8488 505 0 88 0 8 0 0 47
1562773346 8488 505 0 88 1 8 0 0 47
1565901016 8544 505 0 88 1 8 0 0 47
1565901090 8550 505 0 88 1 8 0 0 47
1566494698 8573 505 0 88 1 8 0 0 47
1569436046 8579 505 0 88 1 8 0 0 47
1569440819 8580 505 0 88 1 8 0 0 47
1569441298 8582 505 0 88 1 8 0 0 47
1569441742 8678 505 0 88 1 8 0 0 47
1569442801 8678 505 0 88 2 8 0 0 47
1572026275 8709 505 0 88 2 8 0 0 47
1585429336 8710 505 0 88 2 8 0 0 47
1585429633 8752 505 0 88 2 8 0 0 47
1585600062 8752 505 0 88 2 8 0 0 47
1586611111 8763 505 0 88 2 8 0 0 47
1586614995 8767 505 0 88 2 8 0 0 47
1586780769 8774 505 0 88 2 8 0 0 47
1587149376 8813 505 0 88 2 8 0 0 47
1589713400 8823 505 0 88 2 8 0 0 47
1589714373 8824 505 0 88 2 8 0 0 47
1589718841 8879 505 0 88 2 8 0 0 47
1592802209 8880 505 0 88 2 8 0 0 47
1596995129 8889 505 0 88 2 8 0 0 47
1598209731 8889 505 0 88 2 8 735 0 47
1604846757 13733 505 0 88 2 8 735 0 47
1613240723 13733 505 0 88 2 8 735 11 47
1645977373 13744 505 0 88 2 8 735 11 47
1645981095 13747 505 0 88 2 8 735 11 47
1645981372 13750 505 0 88 2 8 735 11 47
1646075430 13854 505 0 88 2 8 735 11 47
1646075876 13855 505 0 88 2 8 735 11 47
1648129780 13856 505 0 88 2 8 735 11 47
