1215124692 0 0 0 0 0 0 0 0 0 0 0 25998 0 0 0 0 0 0 0 0
1215552737 0 0 0 0 0 0 0 0 0 0 0 26023 0 0 0 0 0 0 0 0
1215637106 0 0 0 0 0 0 0 0 0 0 0 27568 0 0 0 0 0 0 0 0
1215640385 0 0 0 0 0 0 0 0 0 0 0 27569 0 0 0 0 0 0 0 0
1215806495 0 0 0 0 0 0 0 0 0 0 0 27572 0 0 0 0 0 0 0 0
1216081558 0 0 0 0 2 0 0 0 0 0 0 27572 0 0 0 0 0 0 0 0
1216844907 0 0 0 0 2 0 0 0 0 0 0 27577 0 0 0 0 0 0 0 0
1216845131 0 0 0 0 2 0 0 0 0 0 0 27646 0 0 0 0 0 0 0 0
1216947296 0 0 0 0 2 0 0 0 0 0 0 28773 0 0 0 0 0 0 0 0
1216958776 0 0 0 0 2 0 0 0 0 0 0 29054 0 0 0 0 0 0 0 0
1217020391 0 0 0 0 2 0 0 0 0 0 0 29060 0 0 0 0 0 0 0 0
1217373328 0 0 0 0 2 0 0 0 0 0 0 29064 0 0 0 0 0 0 0 0
1217529248 0 0 0 0 2 0 0 0 0 0 0 29264 0 0 0 0 0 0 0 0
1217617488 0 0 0 0 2 0 0 0 0 0 0 29272 0 0 0 0 0 0 0 0
1218058932 0 0 0 0 2 0 0 0 0 0 0 29273 0 0 0 0 0 0 0 0
1218058995 0 0 0 0 2 0 0 0 0 0 0 29416 0 0 0 0 0 0 0 0
1218059059 0 0 0 0 2 0 0 0 0 0 0 29477 0 0 0 0 0 0 0 0
1219254192 0 0 0 0 2 0 0 0 0 0 0 30030 0 0 0 0 0 0 0 0
1219705914 0 0 0 0 303 0 0 0 0 0 0 30030 0 0 0 0 0 0 0 0
1220896552 0 0 0 0 303 0 0 0 0 0 0 30960 0 0 0 0 0 0 0 0
1220929298 0 0 0 0 303 0 0 0 0 0 0 35666 0 0 0 0 0 0 0 0
1221192097 0 0 0 0 303 0 0 0 0 0 0 35864 0 0 0 0 0 0 0 0
1221233018 0 0 0 0 303 0 0 0 0 0 0 35864 0 0 0 0 0 0 0 0
1221253042 0 0 0 0 303 0 0 0 0 0 0 36132 0 0 0 0 0 0 0 0
1221266999 0 0 0 0 303 0 0 0 0 0 0 36146 0 0 0 0 0 0 0 0
1221608899 0 0 0 0 303 0 0 0 0 0 0 36157 0 0 0 0 0 0 0 0
1221761195 0 0 0 0 303 0 0 0 0 0 0 36181 0 0 0 0 0 0 0 0
1221772691 0 0 0 0 303 0 0 0 0 0 0 36216 0 0 0 0 0 0 0 0
1222445310 0 0 0 0 303 0 0 0 0 0 0 36611 0 0 0 0 0 0 0 0
1223497477 0 0 0 0 303 0 0 0 0 0 0 36611 0 0 0 0 0 0 0 0
1223497486 0 0 0 0 303 0 0 0 0 0 0 36611 0 0 0 0 0 0 0 0
1223709602 0 0 0 0 303 0 0 0 0 0 0 38913 0 0 0 0 0 0 0 0
1223773646 0 0 0 0 303 0 0 0 0 0 0 38919 0 0 0 0 0 0 0 0
1224565514 0 0 0 0 303 0 0 0 0 0 0 38919 0 0 0 0 0 0 0 0
1225489452 0 0 0 0 303 0 0 0 0 0 0 38934 0 0 0 0 0 0 0 0
1226341666 0 0 0 0 303 0 0 0 0 0 0 38998 0 0 0 0 0 0 0 0
1226962664 0 0 0 0 303 0 0 0 0 0 0 39026 0 0 0 0 0 0 0 0
1227145235 0 0 0 0 10646 0 0 0 0 0 0 39026 0 0 0 0 0 0 0 0
1227156981 0 0 0 0 10646 0 0 0 0 0 0 39047 0 0 0 0 0 0 0 0
1227210019 0 0 0 0 10646 0 0 0 0 0 0 39100 0 0 0 0 0 0 0 0
1227305796 0 0 0 0 10646 0 0 0 0 0 0 39100 0 0 0 0 0 0 0 0
1227305865 0 0 0 0 10646 0 0 0 0 0 0 39100 0 0 0 0 0 0 0 0
1227305968 0 0 0 0 10646 0 0 0 0 0 0 39100 0 0 0 0 0 0 0 0
1227320783 0 0 0 0 10680 0 0 0 0 0 0 39100 0 0 0 0 0 0 0 0
1227557602 0 0 0 0 10680 0 0 0 0 0 0 39195 0 0 0 0 0 0 0 0
1227729765 0 0 0 0 10781 0 0 0 0 0 0 39195 0 0 0 0 0 0 0 0
1227730012 0 0 0 0 10785 0 0 0 0 0 0 39195 0 0 0 0 0 0 0 0
1227732525 0 0 0 0 10929 0 0 0 0 0 0 39195 0 0 0 0 0 0 0 0
1227739151 0 0 0 0 10944 0 0 0 0 0 0 39195 0 0 0 0 0 0 0 0
1227745109 0 0 0 0 10945 0 0 0 0 0 0 39195 0 0 0 0 0 0 0 0
1228247568 0 0 0 0 10945 0 0 0 0 0 0 39291 0 0 0 0 0 0 0 0
1228260918 0 0 0 0 10945 0 0 0 0 0 0 39318 0 0 0 0 0 0 0 0
1228261261 0 0 0 0 10945 0 0 0 0 0 0 39321 0 0 0 0 0 0 0 0
1228781142 0 0 0 0 10945 0 0 0 0 0 0 39321 0 0 0 0 0 0 0 0
1228784044 0 0 0 0 10945 0 0 0 0 0 0 39338 0 0 0 0 0 0 0 0
1228786511 0 0 0 0 10945 0 0 0 0 0 0 39457 0 0 0 0 0 0 0 0
1228885734 0 0 0 0 10945 0 0 0 0 0 0 65630 0 0 0 0 0 0 0 0
1228887940 0 0 0 0 10945 0 0 0 0 0 0 65640 0 0 0 0 0 0 0 0
1228895441 0 0 0 0 10945 0 0 0 0 0 0 66845 0 0 0 0 0 0 0 0
1228933659 0 0 0 0 10945 0 0 0 0 0 0 66883 0 0 0 0 0 0 0 0
1228934073 0 0 0 0 10945 0 0 0 0 0 0 66919 0 0 0 0 0 0 0 0
1228947676 0 0 0 0 10945 0 0 0 0 0 0 66920 0 0 0 0 0 0 0 0
1228949778 0 0 0 0 10945 0 0 0 0 0 0 66921 0 0 0 0 0 0 0 0
1228954435 0 0 0 0 10945 0 0 0 0 0 0 67251 0 0 0 0 0 0 0 0
1228965763 0 0 0 0 10945 0 0 0 0 0 0 67287 0 0 0 0 0 0 0 0
1228972935 0 0 0 0 10945 0 0 0 0 0 0 67390 0 0 0 0 0 0 0 0
1228973542 0 0 0 0 10945 0 0 0 0 0 0 67422 0 0 0 0 0 0 0 0
1229016179 0 0 0 0 10945 0 0 0 0 0 0 67519 0 0 0 0 0 0 0 0
1229021201 0 0 0 0 10954 0 0 0 0 0 0 67519 0 0 0 0 0 0 0 0
1229024695 0 0 0 0 10954 0 0 0 0 0 0 67522 0 0 0 0 0 0 0 0
1229987195 0 0 0 0 10954 0 0 0 0 0 0 67541 0 0 0 0 0 0 0 0
1231377031 0 0 0 0 10954 0 0 0 0 0 0 67754 0 0 0 0 0 0 0 0
