1598375556 1 0 0 0 0 0
1598479690 618 0 0 0 0 0
1598507824 648 0 0 0 0 0
1598508042 650 0 0 0 0 0
1598566184 798 0 0 0 0 0
1598655729 874 0 0 0 0 0
1598658043 886 0 0 0 0 0
1598662762 936 0 0 0 0 0
1598702921 954 0 0 0 0 0
1598702936 955 0 0 0 0 0
1598714177 1032 0 0 0 0 0
1598714602 1037 0 0 0 0 0
1598727288 1039 0 0 0 0 0
1598727483 1042 0 0 0 0 0
1598727884 1046 0 0 0 0 0
1599297620 1063 0 0 0 0 0
1603395990 1076 0 0 0 0 0
1603396011 1079 0 0 0 0 0
1603396034 1083 0 0 0 0 0
1603396049 1087 0 0 0 0 0
1603396805 1089 0 0 0 0 0
1606513580 1104 0 0 0 0 0
1606513821 1124 0 0 0 0 0
1606515014 1125 0 0 0 0 0
1606515025 1326 0 0 0 0 0
1610398783 1332 0 0 0 0 0
1610399235 1340 0 0 0 0 0
1614428774 1341 0 0 0 0 0
1634311854 1377 0 0 0 0 0
1634312007 1393 0 0 0 0 0
1634312382 1550 0 0 0 0 0
1634326798 1577 0 0 0 0 0
1634327972 1753 0 0 0 0 0
1634328990 1760 0 0 0 0 0
1634335295 1896 0 0 0 0 0
1634335421 1898 0 0 0 0 0
1634345669 2086 0 0 0 0 0
1634346288 2123 0 0 0 0 0
1634346646 2129 0 0 0 0 0
1636582635 2129 2 0 0 0 0
1636653428 2129 127 0 0 0 0
1636673824 2129 127 0 0 0 250
1637364232 2129 127 0 26 0 250
1638475653 2193 127 0 26 0 250
1638476506 2201 127 0 26 0 250
1638477977 2205 127 0 26 0 250
1638478538 2257 127 0 26 0 250
1648162770 2257 127 0 26 1 250
1655224014 2317 127 0 26 1 250
1655312905 2434 127 0 26 1 250
1655481435 2606 127 0 26 1 250
1655582219 2716 127 0 26 1 250
1658966761 2721 127 0 26 1 250
1667392534 2721 127 16 26 1 250
