1503617463 0 0 0 0 0 276 0 0 0 0 0 0 0 0 0 0 0
1506719413 0 0 0 0 0 276 0 0 0 0 0 4 0 0 0 0 0
1515530300 0 0 0 0 0 276 0 2 0 0 0 4 0 0 0 0 0
1517581275 0 0 0 0 0 276 0 2 0 0 0 4 1 0 0 0 0
1521495429 0 0 0 0 0 278 0 2 0 0 0 4 1 0 0 0 0
1521495480 0 0 0 0 0 283 0 2 0 0 0 4 1 0 0 0 0
1527031184 0 0 0 0 0 283 0 2 0 0 0 4 1 0 0 1 0
1547564391 0 0 0 0 0 283 0 2 1 0 0 4 1 0 0 1 0
1568068947 0 0 0 0 0 283 0 2 1 0 0 4 1 0 22 1 0
1569619403 0 0 0 0 0 285 0 2 1 0 0 4 1 0 22 1 0
1569864193 0 0 0 0 0 285 0 2 1 1 0 4 1 0 22 1 0
1576530871 0 0 0 0 0 285 0 2 1 1 0 4 1 63 22 1 0
1576530914 0 0 0 0 0 285 0 2 1 1 0 4 1 63 22 1 0
1576531184 0 0 0 0 0 285 4 2 1 1 0 4 1 63 22 1 0
1580821138 0 0 0 0 0 285 4 2 1 1 1 4 1 63 22 1 0
1588888805 0 0 0 0 0 285 5 2 1 1 1 4 1 63 22 1 0
1590857509 5 0 0 0 0 285 5 2 1 1 1 4 1 63 22 1 0
1591821456 5 0 0 0 20 285 5 2 1 1 1 4 1 63 22 1 0
1591823275 5 0 0 0 21 285 5 2 1 1 1 4 1 63 22 1 0
1591824332 5 0 0 0 21 285 5 2 1 1 1 4 1 63 22 1 0
1591887881 5 0 0 0 21 285 5 2 1 1 1 4 1 63 22 1 0
1591897071 5 0 0 0 21 285 5 2 1 1 1 4 1 63 22 1 0
1591997274 5 39 0 0 21 285 5 2 1 1 1 4 1 63 22 1 0
1594058446 5 118 0 0 21 285 5 2 1 1 1 4 1 63 22 1 0
1594219489 5 475 0 0 21 285 5 2 1 1 1 4 1 63 22 1 0
1594232031 5 477 0 0 21 285 5 2 1 1 1 4 1 63 22 1 0
1594256938 5 506 0 0 21 285 5 2 1 1 1 4 1 63 22 1 0
1594406807 5 511 0 0 21 285 5 2 1 1 1 4 1 63 22 1 0
1594821381 5 561 0 0 21 285 5 2 1 1 1 4 1 63 22 1 0
1594847653 5 565 0 0 21 285 5 2 1 1 1 4 1 63 22 1 0
1594852459 5 637 0 0 21 285 5 2 1 1 1 4 1 63 22 1 0
1595018287 5 643 0 0 21 285 5 2 1 1 1 4 1 63 22 1 0
1595018460 5 651 0 0 21 285 5 2 1 1 1 4 1 63 22 1 0
1595425513 5 705 0 0 21 285 5 2 1 1 1 4 1 63 22 1 0
1596031190 5 776 0 0 21 285 5 2 1 1 1 4 1 63 22 1 0
1596155841 5 813 0 0 21 285 5 2 1 1 1 4 1 63 22 1 0
1596501925 5 1048 0 0 21 285 5 2 1 1 1 4 1 63 22 1 0
1596662427 5 1055 0 0 21 285 5 2 1 1 1 4 1 63 22 1 0
1596737681 5 1056 0 0 21 285 5 2 1 1 1 4 1 63 22 1 0
1596822071 5 1101 0 0 21 285 5 2 1 1 1 4 1 63 22 1 0
1597418693 5 1115 0 0 21 285 5 2 1 1 1 4 1 63 22 1 0
1597425355 5 1178 0 0 21 285 5 2 1 1 1 4 1 63 22 1 0
