1557921607 1 0 0 0
1557921861 2 0 0 0
1557922132 3 0 0 0
1557927524 4 0 0 0
1557936141 5 0 0 0
1557996994 6 0 0 0
1558074524 7 0 0 0
1558076790 8 0 0 0
1558077154 9 0 0 0
1558077395 10 0 0 0
1558078419 11 0 0 0
1558079881 12 0 0 0
1558080237 13 0 0 0
1558081532 14 0 0 0
1558087781 15 0 0 0
1558594414 16 0 0 0
1558597951 17 0 0 0
1558605547 18 0 0 0
1558606417 19 0 0 0
1558606699 20 0 0 0
1558609043 21 0 0 0
1558633916 22 0 0 0
1558636904 23 0 0 0
1558678602 24 0 0 0
1558938580 25 0 0 0
1559892286 26 0 0 0
1559907447 27 0 0 0
1560418380 28 0 0 0
1560420761 29 0 0 0
1560841089 30 0 0 0
1560927528 31 0 0 0
1560927569 32 0 0 0
1561018172 33 0 0 0
1561027648 34 0 0 0
1561028542 35 0 0 0
1561028745 36 0 0 0
1561029515 37 0 0 0
1561034112 38 0 0 0
1561039781 39 0 0 0
1561543635 40 0 0 0
1561578715 41 0 0 0
1561615280 42 0 0 0
1561617157 43 0 0 0
1561629493 44 0 0 0
1561629731 45 0 0 0
1561701556 46 0 0 0
1561703602 47 0 0 0
1561972822 48 0 0 0
1561982802 49 0 0 0
1567513179 50 0 0 0
1568097296 50 1 0 0
1568098747 51 1 0 0
1568098861 52 1 0 0
1568112275 53 1 0 0
1568125358 54 1 0 0
1568179241 55 1 0 0
1568272508 56 1 0 0
1584697587 56 2 0 0
1584942409 56 2 0 1
1594884425 56 3 0 1
1595596417 56 4 0 1
1595597884 56 5 0 1
1595865177 56 5 1 1
1595874524 56 6 1 1
1595874870 56 7 1 1
1595888743 56 8 1 1
1595925673 56 9 1 1
1595942915 56 9 2 1
1595944052 56 9 3 1
1595946939 56 10 3 1
1595947437 56 11 3 1
1595959481 56 12 3 1
1596094131 56 13 3 1
1596195015 56 14 3 1
1596195692 56 15 3 1
1596654112 56 16 3 1
1597394050 56 17 3 1
1604064030 56 18 3 1
1604065160 56 19 3 1
1604661333 56 20 3 1
1604759595 56 21 3 1
1604763919 56 22 3 1
1604764621 56 23 3 1
1604765475 56 24 3 1
1604766576 56 25 3 1
1604856034 56 26 3 1
1605282116 56 27 3 1
1605343578 56 28 3 1
1605367860 56 29 3 1
1605377814 56 30 3 1
1605470817 56 31 3 1
1605471697 56 32 3 1
1605471912 57 32 3 1
1605473895 57 33 3 1
1605822839 57 34 3 1
1605864900 57 35 3 1
