1557921607 155 0 0 0
1557921861 159 0 0 0
1557922132 166 0 0 0
1557927524 187 0 0 0
1557936141 190 0 0 0
1557996994 194 0 0 0
1558074524 237 0 0 0
1558076790 262 0 0 0
1558077154 267 0 0 0
1558077395 269 0 0 0
1558078419 279 0 0 0
1558079881 287 0 0 0
1558080237 291 0 0 0
1558081532 293 0 0 0
1558087781 297 0 0 0
1558594414 307 0 0 0
1558597951 322 0 0 0
1558605547 338 0 0 0
1558606417 342 0 0 0
1558606699 342 0 0 0
1558609043 343 0 0 0
1558633916 352 0 0 0
1558636904 355 0 0 0
1558678602 361 0 0 0
1558938580 362 0 0 0
1559892286 364 0 0 0
1559907447 397 0 0 0
1560418380 464 0 0 0
1560420761 478 0 0 0
1560841089 481 0 0 0
1560927528 483 0 0 0
1560927569 485 0 0 0
1561018172 511 0 0 0
1561027648 512 0 0 0
1561028542 520 0 0 0
1561028745 523 0 0 0
1561029515 531 0 0 0
1561034112 542 0 0 0
1561039781 547 0 0 0
1561543635 548 0 0 0
1561578715 552 0 0 0
1561615280 571 0 0 0
1561617157 579 0 0 0
1561629493 604 0 0 0
1561629731 608 0 0 0
1561701556 612 0 0 0
1561703602 623 0 0 0
1561972822 631 0 0 0
1561982802 656 0 0 0
1567513179 661 0 0 0
1568097296 661 87 0 0
1568098747 700 87 0 0
1568098861 702 87 0 0
1568112275 712 87 0 0
1568125358 882 87 0 0
1568179241 883 87 0 0
1568272508 915 87 0 0
1584697587 915 98 0 0
1584942409 915 98 0 14
1594884425 915 100 0 14
1595596417 915 124 0 14
1595597884 915 125 0 14
1595865177 915 125 1 14
1595874524 915 128 1 14
1595874870 915 135 1 14
1595888743 915 151 1 14
1595925673 915 153 1 14
1595942915 915 153 4 14
1595944052 915 153 70 14
1595946939 915 202 70 14
1595947437 915 204 70 14
1595959481 915 210 70 14
1596094131 915 218 70 14
1596195015 915 235 70 14
1596195692 915 244 70 14
1596654112 915 248 70 14
1597394050 915 253 70 14
1604064030 915 413 70 14
1604065160 915 438 70 14
1604661333 915 441 70 14
1604759595 915 443 70 14
1604763919 915 450 70 14
1604764621 915 454 70 14
1604765475 915 456 70 14
1604766576 915 469 70 14
1604856034 915 500 70 14
1605282116 915 777 70 14
1605343578 915 971 70 14
1605367860 915 1172 70 14
1605377814 915 1180 70 14
1605470817 915 1318 70 14
1605471697 915 1319 70 14
1605471912 917 1319 70 14
1605473895 917 1319 70 14
1605822839 917 1333 70 14
1605864900 917 1334 70 14
