1659709628 18 21 4 0 0 0 1 1 1 1 0 0 1
1659711449 18 21 5 0 0 0 1 1 1 1 0 0 1
1659711508 18 21 6 0 0 0 1 1 1 1 0 0 1
1659711531 18 21 7 0 0 0 1 1 1 1 0 0 1
1659711618 18 21 8 0 0 0 1 1 1 1 0 0 1
1659734098 18 21 9 0 0 0 1 1 1 1 0 0 1
1659734118 18 21 10 0 0 0 1 1 1 1 0 0 1
1659916509 19 21 10 0 0 0 1 1 1 1 0 0 1
1660063000 20 21 10 0 0 0 1 1 1 1 0 0 1
1661276817 20 21 11 0 0 0 1 1 1 1 0 0 1
1661575980 21 21 11 0 0 0 1 1 1 1 0 0 1
1662059335 22 21 11 0 0 0 1 1 1 1 0 0 1
1662067780 22 21 12 0 0 0 1 1 1 1 0 0 1
1662874260 22 21 13 0 0 0 1 1 1 1 0 0 1
1663096228 22 21 14 0 0 0 1 1 1 1 0 0 1
1663133862 23 21 14 0 0 0 1 1 1 1 0 0 1
1663624290 23 21 15 0 0 0 1 1 1 1 0 0 1
1664216621 23 21 15 1 0 0 1 1 1 1 0 0 1
1664224746 23 21 16 1 0 0 1 1 1 1 0 0 1
1664224771 23 21 17 1 0 0 1 1 1 1 0 0 1
1664838664 24 21 17 1 0 0 1 1 1 1 0 0 1
1664929379 24 21 18 1 0 0 1 1 1 1 0 0 1
1665158706 24 21 19 1 0 0 1 1 1 1 0 0 1
1665180731 24 21 20 1 0 0 1 1 1 1 0 0 1
1666904024 25 21 20 1 0 0 1 1 1 1 0 0 1
1666993197 26 21 20 1 0 0 1 1 1 1 0 0 1
1666993506 27 21 20 1 0 0 1 1 1 1 0 0 1
1667418339 28 21 20 1 0 0 1 1 1 1 0 0 1
1667426456 29 21 20 1 0 0 1 1 1 1 0 0 1
1667435132 30 21 20 1 0 0 1 1 1 1 0 0 1
1667455376 31 21 20 1 0 0 1 1 1 1 0 0 1
1667457481 32 21 20 1 0 0 1 1 1 1 0 0 1
1667492878 33 21 20 1 0 0 1 1 1 1 0 0 1
1667594510 34 21 20 1 0 0 1 1 1 1 0 0 1
1667851607 35 21 20 1 0 0 1 1 1 1 0 0 1
1667893659 36 21 20 1 0 0 1 1 1 1 0 0 1
1668669231 36 21 20 2 0 0 1 1 1 1 0 0 1
1668804545 37 21 20 2 0 0 1 1 1 1 0 0 1
1668811902 38 21 20 2 0 0 1 1 1 1 0 0 1
1668965600 39 21 20 2 0 0 1 1 1 1 0 0 1
1669255258 40 21 20 2 0 0 1 1 1 1 0 0 1
1670110122 41 21 20 2 0 0 1 1 1 1 0 0 1
1670111834 42 21 20 2 0 0 1 1 1 1 0 0 1
1671315252 42 22 20 2 0 0 1 1 1 1 0 0 1
1672817626 43 22 20 2 0 0 1 1 1 1 0 0 1
1672818755 44 22 20 2 0 0 1 1 1 1 0 0 1
1673460225 44 22 20 2 0 0 1 1 1 1 0 1 1
1673848252 45 22 20 2 0 0 1 1 1 1 0 1 1
1674036286 46 22 20 2 0 0 1 1 1 1 0 1 1
1674510809 46 23 20 2 0 0 1 1 1 1 0 1 1
1675317688 47 23 20 2 0 0 1 1 1 1 0 1 1
1675600982 47 23 20 2 1 0 1 1 1 1 0 1 1
1675714414 47 24 20 2 1 0 1 1 1 1 0 1 1
1675783763 48 24 20 2 1 0 1 1 1 1 0 1 1
1675884725 49 24 20 2 1 0 1 1 1 1 0 1 1
1675900377 50 24 20 2 1 0 1 1 1 1 0 1 1
1675900750 51 24 20 2 1 0 1 1 1 1 0 1 1
1675904173 52 24 20 2 1 0 1 1 1 1 0 1 1
1675913377 52 24 20 2 1 1 1 1 1 1 0 1 1
1675989145 52 25 20 2 1 1 1 1 1 1 0 1 1
1676062150 52 25 20 2 1 1 1 1 1 1 1 1 1
1676087970 53 25 20 2 1 1 1 1 1 1 1 1 1
1676089093 54 25 20 2 1 1 1 1 1 1 1 1 1
1676089131 55 25 20 2 1 1 1 1 1 1 1 1 1
1676741687 56 25 20 2 1 1 1 1 1 1 1 1 1
1677142897 57 25 20 2 1 1 1 1 1 1 1 1 1
1677529532 57 25 20 3 1 1 1 1 1 1 1 1 1
1677529542 57 25 20 4 1 1 1 1 1 1 1 1 1
1677957393 58 25 20 4 1 1 1 1 1 1 1 1 1
1678227047 59 25 20 4 1 1 1 1 1 1 1 1 1
1678493609 60 25 20 4 1 1 1 1 1 1 1 1 1
1678494687 61 25 20 4 1 1 1 1 1 1 1 1 1
1678561773 61 26 20 4 1 1 1 1 1 1 1 1 1
1678571098 61 28 20 4 1 1 1 1 1 1 1 1 1
1679629326 62 28 20 4 1 1 1 1 1 1 1 1 1
