1656065035 2748 0 0 74 8 0 0 0 0 0 0 0
1656073150 2774 0 0 74 8 0 0 0 0 0 0 0
1656085226 2778 0 0 74 8 0 0 0 0 0 0 0
1656508033 2779 0 0 74 8 0 0 0 0 0 0 0
1656508046 2780 0 0 74 8 0 0 0 0 0 0 0
1656575121 2780 0 0 74 8 0 0 0 0 0 0 0
1656575230 2903 0 0 74 8 0 0 0 0 0 0 0
1656579077 2903 0 0 74 8 0 0 0 0 0 0 0
1656582909 2986 0 0 74 8 0 0 0 0 0 0 0
1656934135 3226 0 0 74 8 0 0 0 0 0 0 0
1657014516 3226 0 0 74 8 0 0 0 0 0 0 0
1657552759 3226 0 0 74 16 0 0 0 0 0 0 0
1657698509 3226 0 0 74 16 0 0 0 0 0 0 0
1657698535 3226 0 0 74 16 0 0 1 0 0 0 0
1657701076 3226 0 0 74 16 0 0 1 0 0 0 0
1657701122 3226 0 0 74 16 0 0 2 0 0 0 0
1657703106 3226 0 0 74 16 0 0 2 0 0 0 0
1658133208 3226 0 0 74 17 0 0 2 0 0 0 0
1658154455 3226 0 0 74 17 0 0 2 0 0 0 0
1658221659 3226 0 0 74 28 0 0 2 0 0 0 0
1658231886 3226 0 0 74 28 0 0 2 0 0 0 0
1661176392 3226 0 0 74 28 190 0 2 0 0 0 0
1661267989 3226 0 0 74 28 191 0 2 0 0 0 0
1661341472 3226 0 0 74 28 196 0 2 0 0 0 0
1661341530 3226 0 0 74 28 210 0 2 0 0 0 0
1661344200 3226 0 0 74 28 220 0 2 0 0 0 0
1661439412 3226 0 0 74 28 220 0 2 0 0 0 0
1662455924 4668 0 0 74 28 220 0 2 0 0 0 0
1662463095 4670 0 0 74 28 220 0 2 0 0 0 0
1662463186 4672 0 0 74 28 220 0 2 0 0 0 0
1662464353 4672 0 0 74 28 220 0 2 0 0 0 0
1664810596 4672 0 0 74 28 220 0 2 0 0 0 38
1666686780 4673 0 0 74 28 220 0 2 0 0 0 38
1666689379 4673 0 0 74 28 220 0 2 0 0 0 38
1667475579 4673 0 0 74 28 220 0 2 0 0 0 38
1667476349 4673 0 0 74 28 220 0 2 0 0 0 38
1670926380 4674 0 0 74 28 220 0 2 0 0 0 38
1670926466 4678 0 0 74 28 220 0 2 0 0 0 38
1670926810 4678 0 0 74 28 220 0 2 0 0 0 38
1670927054 4678 0 0 74 28 220 0 2 0 0 0 38
1674566175 4678 0 0 74 42 220 0 2 0 0 0 38
1674568563 4678 0 0 74 47 220 0 2 0 0 0 38
1674569330 4678 0 0 74 47 220 0 2 0 0 0 38
1675949823 4678 0 25 74 47 220 0 2 0 0 0 38
1675986066 4678 0 196 74 47 220 0 2 0 0 0 38
1676293985 4678 0 196 74 47 220 0 2 0 0 0 38
1676412138 4678 0 198 74 47 220 0 2 0 0 0 38
1676412531 4678 0 204 74 47 220 0 2 0 0 0 38
1676412942 4678 0 206 74 47 220 0 2 0 0 0 38
1676413629 4678 0 207 74 47 220 0 2 0 0 0 38
1676414159 4678 0 211 74 47 220 0 2 0 0 0 38
1676415298 4678 0 220 74 47 220 0 2 0 0 0 38
1676416842 4678 0 227 74 47 220 0 2 0 0 0 38
1676450646 4678 0 235 74 47 220 0 2 0 0 0 38
1676474480 4678 0 237 74 47 220 0 2 0 0 0 38
1676554070 4678 0 244 74 47 220 0 2 0 0 0 38
1676560096 4681 0 244 74 47 220 0 2 0 0 0 38
1677054750 4687 0 244 74 47 220 0 2 0 0 0 38
1677162187 4687 0 244 74 47 220 0 2 0 0 0 38
1677162427 4687 0 244 74 47 220 0 2 0 0 0 38
1677776802 4687 0 244 74 47 220 0 2 0 0 0 38
