1563182687 283 0 0 0 0 0 0 0 0
1563188501 285 0 0 0 0 0 0 0 0
1563188711 285 0 0 0 0 0 0 0 0
1563196203 285 0 213 0 0 0 0 0 0
1563202874 285 0 213 0 0 0 0 0 0
1563203089 285 0 216 0 0 0 0 0 0
1563203200 285 0 216 0 0 0 0 0 0
1563273667 285 0 216 0 0 0 0 0 0
1563443498 285 0 346 0 0 0 0 0 0
1563522614 285 0 346 0 0 0 0 0 0
1564080438 285 0 346 0 17 0 0 0 0
1564667356 285 0 346 0 17 0 0 0 0
1564668450 285 0 364 0 17 0 0 0 0
1564670461 285 0 365 0 17 0 0 0 0
1564671875 285 0 365 0 17 0 0 0 0
1564795518 285 0 365 0 21 0 0 0 0
1564995467 285 0 365 0 21 0 0 0 0
1564995489 285 0 365 0 21 0 0 0 0
1565565664 285 0 365 0 62 0 0 0 0
1565593771 285 0 365 0 62 0 0 0 0
1570816303 286 0 379 0 62 0 0 0 0
1571029923 286 0 379 0 62 0 0 0 0
1571046154 286 0 379 0 62 0 0 0 0
1571203987 287 0 379 0 62 0 0 0 0
1571204486 302 0 379 0 62 0 0 0 0
1571204669 308 0 379 0 62 0 0 0 0
1571204718 310 0 379 0 62 0 0 0 0
1571217889 313 0 379 0 62 0 0 0 0
1571218343 313 0 383 0 62 0 0 0 0
1571223418 313 0 383 0 62 0 0 0 0
1571223632 315 0 383 0 62 0 0 0 0
1571236014 315 0 383 0 62 0 0 0 0
1572553652 318 0 383 0 62 0 0 0 0
1572610829 318 0 383 0 66 0 0 0 0
1572783821 323 0 383 0 66 0 0 0 0
1572847562 323 0 383 0 66 0 0 0 0
1572858349 323 0 383 0 66 0 0 0 0
1573198204 323 0 383 0 66 0 0 0 0
1573406092 323 0 383 384 66 0 0 0 0
1573409731 323 0 383 426 66 0 0 0 0
1574169975 323 0 383 426 66 0 0 3 0
1575029925 323 0 383 426 66 0 0 3 57
1575470667 323 0 383 426 66 0 0 3 57
1578560282 323 0 383 426 66 0 0 3 57
1580649427 323 0 383 426 66 0 0 3 57
1580710350 323 0 383 426 66 0 0 3 57
1580728589 323 0 387 426 66 0 0 3 57
1580730961 323 0 387 426 66 0 0 3 57
1583155367 323 0 387 426 70 0 0 3 57
1585747187 323 0 387 426 71 0 0 3 57
1586789950 323 0 387 426 71 0 0 3 57
1586807569 323 0 387 527 71 0 0 3 57
1586807946 323 0 387 531 71 0 0 3 57
1586808094 323 0 387 532 71 0 0 3 57
1586808407 323 0 387 533 71 0 0 3 57
1586808659 323 0 387 546 71 0 0 3 57
1586808788 323 0 387 548 71 0 0 3 57
1586886555 323 0 387 657 71 0 0 3 57
1587577991 323 0 387 672 71 0 0 3 57
1587578145 323 0 387 679 71 0 0 3 57
1587578250 323 0 387 686 71 0 0 3 57
1591192121 323 0 387 686 75 0 0 3 57
1597356987 323 0 387 686 75 0 4 3 57
1597653409 323 1 387 686 75 0 4 3 57
1597653510 323 2 387 686 75 0 4 3 57
1597653530 323 3 387 686 75 0 4 3 57
1597653580 323 4 387 686 75 0 4 3 57
1597653761 323 4 387 686 75 0 4 3 57
1597653838 323 4 387 686 75 0 44 3 57
1597676645 323 4 387 686 75 0 46 3 57
1597677288 323 4 387 686 75 0 46 3 57
1597678237 323 4 387 686 75 0 46 3 57
1597680614 323 4 387 686 75 0 46 3 57
1598534674 323 4 467 686 75 0 46 3 57
1603366445 323 4 476 686 75 0 46 3 57
1603785385 323 5 476 686 75 0 46 3 57
1603787589 323 5 476 686 75 0 46 3 57
1603787634 323 5 476 686 75 0 46 3 57
1605835674 323 5 476 686 75 0 46 3 57
1605836029 323 5 476 686 76 0 46 3 57
1605857133 323 5 476 686 76 0 46 3 57
1605857269 323 5 476 686 76 0 46 3 57
1605884791 323 5 844 686 76 0 46 3 57
1610709945 323 5 844 686 89 0 46 3 57
1610710171 323 5 844 686 89 0 46 3 57
1610712615 323 5 855 686 89 0 46 3 57
1610720903 323 5 855 686 93 0 46 3 57
1611675054 323 5 855 686 93 0 46 3 57
1612880706 323 5 855 686 93 0 46 3 57
