1512744411 1501 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1512744555 1642 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1576273532 1642 0 2050 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1576518340 1642 0 2068 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1576602754 1642 0 2108 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1576605552 1642 0 2116 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1576863227 1642 0 2136 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1579163316 1642 0 2136 0 0 0 0 0 0 0 0 0 6 0 0 0 0
1582680411 1642 0 2136 0 0 0 0 126 0 0 0 0 6 0 0 0 0
1582759502 1642 0 2136 0 0 0 0 136 0 0 0 0 6 0 0 0 0
1582781846 1642 0 2136 0 0 0 0 136 0 0 0 0 6 0 0 0 0
1582781951 1642 0 2136 0 0 0 0 136 0 0 0 0 6 0 0 0 0
1584085606 1642 0 2138 0 0 0 0 136 0 0 0 0 6 0 0 0 0
1584086349 1642 0 2138 0 0 0 0 136 0 0 0 0 6 0 0 0 0
1584086710 1642 0 2138 0 0 0 0 136 0 0 0 0 6 0 0 0 0
1584086815 1642 0 2138 0 0 0 0 136 0 0 0 0 6 0 0 0 0
1584347662 1642 0 2138 28 0 0 0 136 0 0 0 0 6 0 0 0 0
1584373676 1642 0 2138 28 0 0 0 136 0 0 0 0 6 0 0 0 0
1584661037 1642 0 3292 28 0 0 0 136 0 0 0 0 6 0 0 0 0
1584685766 1642 0 3338 28 0 0 0 136 0 0 0 0 6 0 0 0 0
1585074228 1642 0 3339 28 0 0 0 136 0 0 0 0 6 0 0 0 0
1585149330 1642 0 3339 28 0 0 0 136 0 0 0 0 6 0 0 0 0
1585329206 1642 0 3505 28 0 0 0 136 0 0 0 0 6 0 0 0 0
1588047113 1642 0 3505 31 0 0 0 136 0 0 0 0 6 0 0 0 0
1588086647 1642 0 3505 31 0 0 0 136 0 0 0 0 6 0 0 0 0
1588203982 1646 0 3505 31 0 0 0 136 0 0 0 0 6 0 0 0 0
1595900686 1646 0 3505 31 0 4 0 136 0 0 0 0 6 0 0 0 0
1595904000 1646 0 3505 31 0 4 0 136 0 0 0 0 6 0 0 0 0
1596061601 1646 0 3505 31 0 6 0 136 0 0 0 0 6 0 0 0 0
1596063127 1646 0 3505 31 0 6 0 136 0 0 0 0 6 0 0 0 0
1597208103 1646 0 3505 31 0 6 0 136 0 0 0 20 6 0 0 0 0
1597261176 1646 0 3505 31 0 6 0 136 0 0 0 20 6 0 0 0 0
1599079691 1646 0 3505 31 0 118 0 136 0 0 0 20 6 0 0 0 0
1599147784 1646 0 3505 31 0 118 0 136 0 0 0 20 6 0 0 0 0
1600456683 1648 0 3505 31 0 118 0 136 0 0 0 20 6 0 0 0 0
1600717409 1693 0 3505 31 0 118 0 136 0 0 0 20 6 0 0 0 0
1600718961 1727 0 3505 31 0 118 0 136 0 0 0 20 6 0 0 0 0
1600719058 1729 0 3505 31 0 118 0 136 0 0 0 20 6 0 0 0 0
1600724368 6222 0 3505 31 0 118 0 136 0 0 0 20 6 0 0 0 0
1600725273 6224 0 3505 31 0 118 0 136 0 0 0 20 6 0 0 0 0
1600900419 6322 0 3505 31 0 118 0 136 0 0 0 20 6 0 0 0 0
1600901286 6322 0 3505 31 0 118 0 136 0 0 0 20 6 0 0 0 0
1601417279 6322 0 3505 31 0 118 0 136 0 0 0 20 6 0 0 0 0
1601418109 6341 0 3505 31 0 118 0 136 0 0 0 20 6 0 0 0 0
1601418125 6343 0 3505 31 0 118 0 136 0 0 0 20 6 0 0 0 0
1601418149 6344 0 3505 31 0 118 0 136 0 0 0 20 6 0 0 0 0
1601582323 6344 0 3505 31 0 118 0 136 0 0 0 20 6 0 0 0 1
1601614328 6344 0 3505 31 0 118 0 136 0 0 0 20 6 0 0 0 1
