1559137685 0 0 0 0 1 0 0 0 0 0 0
1559149327 0 0 1 0 1 0 0 0 0 0 0
1560245656 0 0 2 0 1 0 0 0 0 0 0
1560249957 0 0 3 0 1 0 0 0 0 0 0
1560323132 0 0 4 0 1 0 0 0 0 0 0
1560323309 0 0 5 0 1 0 0 0 0 0 0
1560769529 0 0 6 0 1 0 0 0 0 0 0
1561117657 0 0 7 0 1 0 0 0 0 0 0
1561733959 0 0 8 0 1 0 0 0 0 0 0
1561981377 0 0 8 0 1 0 1 0 0 0 0
1562053121 0 0 8 0 1 0 2 0 0 0 0
1562053576 1 0 8 0 1 0 2 0 0 0 0
1562330226 1 0 8 0 1 0 3 0 0 0 0
1562335876 2 0 8 0 1 0 3 0 0 0 0
1564492896 2 0 8 0 1 0 3 0 0 1 0
1564498558 2 0 8 0 1 0 3 0 0 1 1
1564558616 3 0 8 0 1 0 3 0 0 1 1
1564997255 3 0 8 0 1 0 4 0 0 1 1
1564997857 3 0 8 0 1 0 5 0 0 1 1
1565002347 3 0 8 0 1 0 6 0 0 1 1
1565003021 4 0 8 0 1 0 6 1 0 1 1
1565031387 4 0 8 0 1 0 6 2 0 1 1
1565144956 5 0 8 0 1 0 6 2 0 1 1
1565355946 5 0 8 0 2 0 6 2 0 1 1
1565357069 5 0 8 0 3 0 6 2 0 1 1
1565357182 5 0 8 0 4 0 6 2 0 1 1
1565360262 5 0 8 0 5 0 6 2 0 1 1
1565706018 5 0 8 0 5 0 6 2 1 1 1
1565706864 6 0 8 0 5 0 6 2 1 1 1
1568392322 6 0 8 0 6 0 6 2 1 1 1
1568393020 7 0 8 0 6 0 6 2 1 1 1
1569848752 7 0 8 0 7 0 6 2 1 1 1
1569850491 8 0 8 0 7 0 6 2 1 1 1
1569851029 8 0 8 0 8 0 6 2 1 1 1
1569851495 8 0 8 0 9 0 6 2 1 1 1
1570020969 9 0 8 0 9 0 6 2 1 1 1
1570022327 10 0 8 0 9 0 6 2 1 1 1
1570044309 10 0 8 0 9 0 6 3 1 1 1
1570461608 11 0 8 0 9 0 6 3 1 1 1
1571207792 11 0 8 0 9 1 6 3 1 1 1
1571208112 11 0 8 0 9 2 6 3 1 1 1
1571208197 11 0 8 0 9 3 6 3 1 1 1
1571223781 11 0 8 0 9 4 6 3 1 1 1
1571224480 11 0 8 0 9 5 6 3 1 1 1
1571225531 12 0 8 0 9 5 6 3 1 1 1
1572548640 12 0 8 0 9 6 6 3 1 1 1
1572786372 12 0 8 0 9 7 6 3 1 1 1
1572955111 13 0 8 0 9 7 6 3 1 1 1
1572955749 14 0 8 0 9 7 6 3 1 1 1
1573732217 14 0 9 0 9 7 6 3 1 1 1
1582033425 14 0 10 0 9 7 6 3 1 1 1
1601513673 14 0 11 0 9 7 6 3 1 1 1
1610115550 14 1 11 0 9 7 6 3 1 1 1
1610983133 14 2 11 0 9 7 6 3 1 1 1
1610983290 14 3 11 0 9 7 6 3 1 1 1
1610987574 15 3 11 0 9 7 6 3 1 1 1
1611089556 15 4 11 0 9 7 6 3 1 1 1
1611160797 15 5 11 0 9 7 6 3 1 1 1
1611161580 15 6 11 0 9 7 6 3 1 1 1
1611162532 15 7 11 0 9 7 6 3 1 1 1
1611162721 15 8 11 0 9 7 6 3 1 1 1
1611162782 15 9 11 0 9 7 6 3 1 1 1
1611169565 16 9 11 0 9 7 6 3 1 1 1
1611218704 16 10 11 0 9 7 6 3 1 1 1
1611218745 16 11 11 0 9 7 6 3 1 1 1
1611218781 16 12 11 0 9 7 6 3 1 1 1
1611229366 17 12 11 0 9 7 6 3 1 1 1
1611321872 17 13 11 0 9 7 6 3 1 1 1
1611326358 18 17 11 0 9 7 6 3 1 1 1
1611327646 19 17 11 0 9 7 6 3 1 1 1
1611330632 19 17 12 0 9 7 6 3 1 1 1
1611334414 19 19 12 0 9 7 6 3 1 1 1
1611564168 20 19 12 0 9 7 6 3 1 1 1
1616136114 20 19 13 0 9 7 6 3 1 1 1
1616443661 20 19 14 0 9 7 6 3 1 1 1
1616618225 20 19 15 0 9 7 6 3 1 1 1
1620660488 20 19 16 0 9 7 6 3 1 1 1
1625125639 20 19 17 0 9 7 6 3 1 1 1
1636546881 20 19 17 2 9 7 6 3 1 1 1
1636548356 20 19 17 3 9 7 6 3 1 1 1
1636641761 20 19 17 4 9 7 6 3 1 1 1
1636641958 20 19 17 5 9 7 6 3 1 1 1
1636642042 20 19 17 6 9 7 6 3 1 1 1
1636642128 20 19 17 7 9 7 6 3 1 1 1
1636642192 20 19 17 8 9 7 6 3 1 1 1
1636642571 20 19 17 9 9 7 6 3 1 1 1
1636995789 20 19 17 10 9 7 6 3 1 1 1
1636997070 20 19 17 11 9 7 6 3 1 1 1
1637054264 20 19 17 12 9 7 6 3 1 1 1
1637054719 20 19 17 13 9 7 6 3 1 1 1
1637067748 20 19 17 14 9 7 6 3 1 1 1
1637069454 20 19 17 15 9 7 6 3 1 1 1
1637072446 21 19 17 15 9 7 6 3 1 1 1
