1469798552 0 0 0 0 0 0 0 0 0 0 1 0 0
1473165016 1 0 0 0 0 0 0 0 0 0 1 0 0
1473648252 2 0 0 0 0 0 0 0 0 0 1 0 0
1473659013 3 0 0 0 0 0 0 0 0 0 1 0 0
1474006229 4 0 0 0 0 0 0 0 0 0 1 0 0
1474006662 5 0 0 0 0 0 0 0 0 0 1 0 0
1474007774 6 0 0 0 0 0 0 0 0 0 1 0 0
1476147091 7 0 0 0 0 0 0 0 0 0 1 0 0
1476218986 8 0 0 0 0 0 0 0 0 0 1 0 0
1476438928 8 0 0 0 0 0 0 0 0 0 1 1 0
1477005422 9 0 0 0 0 0 0 0 0 0 1 1 0
1477256644 10 0 0 0 0 0 0 0 0 0 1 1 0
1477333898 11 0 0 0 0 0 0 0 0 0 1 1 0
1477601511 12 0 0 0 0 0 0 0 0 0 1 1 0
1477602471 13 0 0 0 0 0 0 0 0 0 1 1 0
1477937610 14 0 0 0 0 0 0 0 0 0 1 1 0
1478542832 14 1 0 0 0 0 0 0 0 0 1 1 0
1478821359 15 1 0 0 0 0 0 0 0 0 1 1 0
1478823279 16 1 0 0 0 0 0 0 0 0 1 1 0
1478823802 17 1 0 0 0 0 0 0 0 0 1 1 0
1484596201 18 1 0 0 0 0 0 0 0 0 1 1 0
1485877917 18 1 0 0 0 0 1 0 0 0 1 1 0
1485899211 19 1 0 0 0 0 1 0 0 0 1 1 0
1489040272 20 1 0 0 0 0 1 0 0 0 1 1 0
1504023898 20 2 0 0 0 0 1 0 0 0 1 1 0
1507090657 21 2 0 0 0 0 1 0 0 0 1 1 0
1519398053 21 2 0 0 0 0 1 1 0 0 1 1 0
1532500575 21 2 0 0 0 0 1 1 0 0 1 1 1
1541283786 22 2 0 0 0 0 1 1 0 0 1 1 1
1543525683 22 2 0 0 0 1 1 1 0 0 1 1 1
1549461622 22 2 0 0 0 1 1 1 1 0 1 1 1
1549508085 22 2 0 0 0 1 1 1 1 1 1 1 1
1550962150 23 2 0 0 0 1 1 1 1 1 1 1 1
1553385115 24 2 0 0 0 1 1 1 1 1 1 1 1
1556167401 24 2 1 0 0 1 1 1 1 1 1 1 1
1560121268 24 2 2 0 0 1 1 1 1 1 1 1 1
1580432697 24 2 2 1 0 1 1 1 1 1 1 1 1
1591833019 25 2 2 1 0 1 1 1 1 1 1 1 1
1591833085 26 2 2 1 0 1 1 1 1 1 1 1 1
1605072105 26 2 2 1 1 1 1 1 1 1 1 1 1
