1668019417 0 203 0 0 0 0 0 0
1668696728 0 2898 0 0 0 0 0 0
1668697308 4 2898 0 0 0 0 0 0
1668784691 4 2999 0 0 0 0 0 0
1668791283 7 2999 0 0 0 0 0 0
1668898361 10 2999 0 0 0 0 0 0
1669000955 13 2999 0 0 0 0 0 0
1669058145 16 2999 0 0 0 0 0 0
1669135568 16 4070 0 0 0 0 0 0
1669145987 16 4097 0 0 0 0 0 0
1669216187 16 4359 0 0 0 0 0 0
1669217568 16 4360 0 0 0 0 0 0
1669234357 19 4360 0 0 0 0 0 0
1669235854 19 4749 0 0 0 0 0 0
1669393001 19 4753 0 0 0 0 0 0
1669394397 19 4773 0 0 0 0 0 0
1669655655 24 4773 0 0 0 0 0 0
1669682177 24 5829 0 0 0 0 0 0
1669851798 24 6709 0 0 0 0 0 0
1669870172 27 6709 0 0 0 0 0 0
1669918238 27 6878 0 0 0 0 0 0
1669990381 27 6879 0 0 0 0 0 0
1670017576 27 11819 0 0 0 0 0 0
1670260895 27 11822 0 0 0 0 0 0
1670269643 32 11822 0 0 0 0 0 0
1670339544 37 11822 0 0 0 0 0 0
1670373461 40 11822 0 0 0 0 0 0
1670384593 43 11822 0 0 0 0 0 0
1670446767 43 13589 0 0 0 0 0 0
1670615281 43 14397 0 0 0 0 0 0
1670622865 43 14446 0 0 0 0 0 0
1670628908 43 14461 0 0 0 0 0 0
1670777329 43 14462 0 0 0 0 0 0
1670782133 48 14462 0 0 0 0 0 0
1670859396 53 14462 0 0 0 0 0 0
1670949359 58 14462 0 0 0 0 0 0
1670955797 58 15135 0 0 0 0 0 0
1670979119 58 15695 0 0 0 0 0 0
1671032314 58 15808 0 0 0 0 0 0
1671035453 63 15808 0 0 0 0 0 0
1671143073 64 15808 0 0 0 0 0 0
1671152604 67 15808 0 0 0 0 0 0
1671211190 67 16673 0 0 0 0 0 0
1671219584 67 16810 0 0 0 0 0 0
1671237816 67 16999 0 0 0 0 0 0
1671249392 70 16999 0 0 0 0 0 0
1671296016 75 16999 0 0 0 0 0 0
1671314310 75 17128 0 0 0 0 0 0
1671479877 75 17291 0 0 0 0 0 0
1671500375 76 17291 0 0 0 0 0 0
1671559775 76 18034 0 0 0 0 0 0
1671567561 76 18089 0 0 0 0 0 0
1671645572 76 18188 0 0 0 0 0 0
1671648917 76 18201 0 0 0 0 0 0
1671747333 76 19680 0 0 0 0 0 0
1671900285 76 20046 0 0 0 0 0 0
1672178417 79 20046 0 0 0 0 0 0
1672430714 79 20138 0 0 0 0 0 0
1672441856 79 20148 0 0 0 0 0 0
1672446484 79 20150 0 0 0 0 0 0
1672528717 82 20150 0 0 0 0 0 0
1672537381 82 20279 0 0 0 0 0 0
1672598569 82 20714 0 0 0 0 0 0
1672679564 82 20880 0 0 0 0 0 0
1672706415 85 20880 0 0 0 0 0 0
1672772597 85 20902 0 0 0 0 0 0
1672785768 104 20902 0 0 0 0 0 0
1672852451 104 21600 0 0 0 0 0 0
1672866395 107 21600 0 0 0 0 0 0
1672946584 107 22298 0 0 0 0 0 0
1672957075 107 22364 0 0 0 0 0 0
1672967831 107 22747 0 0 0 0 0 0
1672983833 110 22747 0 0 0 0 0 0
1673038914 113 22747 0 0 0 0 0 0
1673311374 113 32214 0 0 0 0 0 0
1673369655 113 32342 0 0 0 0 0 0
1673377039 113 32537 0 0 0 0 0 0
1673378493 113 32539 0 0 0 0 0 0
1673382791 113 32539 10 0 0 0 0 0
1673387970 113 32601 10 0 0 0 0 0
1673392706 113 32601 13 0 0 0 0 0
1673414376 116 32601 13 0 0 0 0 0
1673427934 117 32601 13 0 0 0 0 0
1673477632 122 32601 13 0 0 0 0 0
1673492221 122 32836 13 0 0 0 0 0
1673541175 122 32837 13 0 0 0 0 0
1673549357 122 33031 13 0 0 0 0 0
1673572133 122 34326 13 0 0 0 0 0
1673577292 122 34368 13 0 0 0 0 0
1673589518 125 34368 13 0 0 0 0 0
1673640497 125 34619 13 0 0 0 0 0
1673647137 125 34619 16 0 0 0 0 0
1673668954 128 34619 16 0 0 0 0 0
1673745577 131 34619 16 0 0 0 0 0
1673898754 131 36462 16 0 0 0 0 0
1674001873 131 36735 16 0 0 0 0 0
1674024152 134 36735 16 0 0 0 0 0
1674067745 134 36924 16 0 0 0 0 0
1674077504 134 36961 16 0 0 0 0 0
1674250115 134 37123 16 0 0 0 0 0
1674322228 134 37132 16 0 0 0 0 0
1674508423 137 37132 16 0 0 0 0 0
1674526755 137 38442 16 0 0 0 0 0
1674547979 139 38442 16 0 0 0 0 0
1674575097 144 38442 16 0 0 0 0 0
1674662670 144 38836 16 0 0 0 0 0
1674669487 144 39170 16 0 0 0 0 0
1674687653 147 39170 16 0 0 0 0 0
1674697060 147 39617 16 0 0 0 0 0
1674773763 150 39617 16 0 0 0 0 0
1674785689 150 40370 16 0 0 0 0 0
1674920036 150 40664 16 0 0 0 0 0
