1668019417 0 1 0 0 0 0 0 0
1668696728 0 2 0 0 0 0 0 0
1668697308 1 2 0 0 0 0 0 0
1668784691 1 3 0 0 0 0 0 0
1668791283 2 3 0 0 0 0 0 0
1668898361 3 3 0 0 0 0 0 0
1669000955 4 3 0 0 0 0 0 0
1669058145 5 3 0 0 0 0 0 0
1669135568 5 4 0 0 0 0 0 0
1669145987 5 5 0 0 0 0 0 0
1669216187 5 6 0 0 0 0 0 0
1669217568 5 7 0 0 0 0 0 0
1669234357 6 7 0 0 0 0 0 0
1669235854 6 8 0 0 0 0 0 0
1669393001 6 9 0 0 0 0 0 0
1669394397 6 10 0 0 0 0 0 0
1669655655 7 10 0 0 0 0 0 0
1669682177 7 11 0 0 0 0 0 0
1669851798 7 12 0 0 0 0 0 0
1669870172 8 12 0 0 0 0 0 0
1669918238 8 13 0 0 0 0 0 0
1669990381 8 14 0 0 0 0 0 0
1670017576 8 15 0 0 0 0 0 0
1670260895 8 16 0 0 0 0 0 0
1670269643 9 16 0 0 0 0 0 0
1670339544 10 16 0 0 0 0 0 0
1670373461 11 16 0 0 0 0 0 0
1670384593 12 16 0 0 0 0 0 0
1670446767 12 17 0 0 0 0 0 0
1670615281 12 18 0 0 0 0 0 0
1670622865 12 19 0 0 0 0 0 0
1670628908 12 20 0 0 0 0 0 0
1670777329 12 21 0 0 0 0 0 0
1670782133 13 21 0 0 0 0 0 0
1670859396 14 21 0 0 0 0 0 0
1670949359 15 21 0 0 0 0 0 0
1670955797 15 22 0 0 0 0 0 0
1670979119 15 23 0 0 0 0 0 0
1671032314 15 24 0 0 0 0 0 0
1671035453 16 24 0 0 0 0 0 0
1671143073 17 24 0 0 0 0 0 0
1671152604 18 24 0 0 0 0 0 0
1671211190 18 25 0 0 0 0 0 0
1671219584 18 26 0 0 0 0 0 0
1671237816 18 27 0 0 0 0 0 0
1671249392 19 27 0 0 0 0 0 0
1671296016 20 27 0 0 0 0 0 0
1671314310 20 28 0 0 0 0 0 0
1671479877 20 29 0 0 0 0 0 0
1671500375 21 29 0 0 0 0 0 0
1671559775 21 30 0 0 0 0 0 0
1671567561 21 31 0 0 0 0 0 0
1671645572 21 32 0 0 0 0 0 0
1671648917 21 33 0 0 0 0 0 0
1671747333 21 34 0 0 0 0 0 0
1671900285 21 35 0 0 0 0 0 0
1672178417 22 35 0 0 0 0 0 0
1672430714 22 36 0 0 0 0 0 0
1672441856 22 37 0 0 0 0 0 0
1672446484 22 38 0 0 0 0 0 0
1672528717 23 38 0 0 0 0 0 0
1672537381 23 39 0 0 0 0 0 0
1672598569 23 40 0 0 0 0 0 0
1672679564 23 41 0 0 0 0 0 0
1672706415 24 41 0 0 0 0 0 0
1672772597 24 42 0 0 0 0 0 0
1672785768 25 42 0 0 0 0 0 0
1672852451 25 43 0 0 0 0 0 0
1672866395 26 43 0 0 0 0 0 0
1672946584 26 44 0 0 0 0 0 0
1672957075 26 45 0 0 0 0 0 0
1672967831 26 46 0 0 0 0 0 0
1672983833 27 46 0 0 0 0 0 0
1673038914 28 46 0 0 0 0 0 0
1673311374 28 47 0 0 0 0 0 0
1673369655 28 48 0 0 0 0 0 0
1673377039 28 49 0 0 0 0 0 0
1673378493 28 50 0 0 0 0 0 0
1673382791 28 50 1 0 0 0 0 0
1673387970 28 51 1 0 0 0 0 0
1673392706 28 51 2 0 0 0 0 0
1673414376 29 51 2 0 0 0 0 0
1673427934 30 51 2 0 0 0 0 0
1673477632 31 51 2 0 0 0 0 0
1673492221 31 52 2 0 0 0 0 0
1673541175 31 53 2 0 0 0 0 0
1673549357 31 54 2 0 0 0 0 0
1673572133 31 55 2 0 0 0 0 0
1673577292 31 56 2 0 0 0 0 0
1673589518 32 56 2 0 0 0 0 0
1673640497 32 57 2 0 0 0 0 0
1673647137 32 57 3 0 0 0 0 0
1673668954 33 57 3 0 0 0 0 0
1673745577 34 57 3 0 0 0 0 0
1673898754 34 58 3 0 0 0 0 0
1674001873 34 59 3 0 0 0 0 0
1674024152 35 59 3 0 0 0 0 0
